,swiftlang/swift,golang/go,rust-lang/rust
2018-11-10,58,0.254736384000001,85
2018-11-11,5,-1.1410678784000003,60
2018-11-12,44,28.382099353599997,38
2018-11-13,73,10.268733747200002,63
2018-11-14,101,14.8777020416,36
2018-11-15,83,0.14286643199999816,67
2018-11-16,115,13.537419673599999,123
2018-11-17,45,-4.9219365887999995,34
2018-11-18,16,-2.911636070400002,47
2018-11-19,9,4.435633459199998,52
2018-11-20,14,7.892421734400001,72
2018-11-21,10,3.0069204992000014,108
2018-11-22,22,-2.216559513599999,61
2018-11-23,8,1.2480227328,42
2018-11-24,3,-1.4431041535999989,61
2018-11-25,1,-1.6810659839999997,63
2018-11-26,82,12.0097691648,56
2018-11-27,75,9.6599365632,127
2018-11-28,88,11.775577292800001,47
2018-11-29,74,20.730161459199998,84
2018-11-30,98,2.2425340927999997,103
2018-12-01,25,0.28381573119999803,18
2018-12-02,13,-2.4474075136000017,57
2018-12-03,49,6.859732889599998,79
2018-12-04,86,9.818115584000001,82
2018-12-05,60,14.695921868800001,59
2018-12-06,66,3.1428963328000004,74
2018-12-07,79,4.475497881600001,57
2018-12-08,41,-4.0962581504,57
2018-12-09,14,-1.9586652160000009,57
2018-12-10,62,7.834418073599999,73
2018-12-11,49,11.4662740992,78
2018-12-12,78,15.994096128,86
2018-12-13,84,18.2249836544,53
2018-12-14,38,7.655503872000001,80
2018-12-15,55,-2.273286144000001,57
2018-12-16,25,-3.928935936000002,40
2018-12-17,48,15.753187737599998,56
2018-12-18,65,11.8647479296,50
2018-12-19,47,1.0487336959999993,117
2018-12-20,52,7.647508992,86
2018-12-21,77,-1.7624566783999995,79
2018-12-22,5,1.0390164480000004,75
2018-12-23,8,-3.3489700864000005,54
2018-12-24,3,1.000851455999999,38
2018-12-25,6,-1.0603152383999994,60
2018-12-26,5,-0.6070286335999988,52
2018-12-27,0,1.8070074368000006,76
2018-12-28,2,1.714554060800001,61
2018-12-29,0,2.6975059968000004,73
2018-12-30,5,1.5737616384000002,72
2018-12-31,1,-0.3238917120000002,50
2019-01-01,2,1.110073344,60
2019-01-02,71,12.0349831168,83
2019-01-03,44,5.8501323776,89
2019-01-04,81,6.7656641535999995,68
2019-01-05,25,-1.6463004672000006,70
2019-01-06,10,-1.2860398592000006,63
2019-01-07,31,8.3748071424,82
2019-01-08,88,4.9069523967999995,91
2019-01-09,60,6.784288665599999,51
2019-01-10,66,1.2267205632000002,45
2019-01-11,58,-1.0472517632000002,44
2019-01-12,24,-1.1145435136000001,80
2019-01-13,7,-1.5149716480000002,107
2019-01-14,53,4.028615987199999,69
2019-01-15,74,3.2610717696000004,67
2019-01-16,65,0.004121600000000614,46
2019-01-17,64,4.565340876800001,45
2019-01-18,80,5.981085696000001,82
2019-01-19,27,-2.5797288959999998,99
2019-01-20,25,0.7356495871999993,55
2019-01-21,36,1.7640810495999997,72
2019-01-22,82,1.6205542400000001,102
2019-01-23,42,4.569000448000001,61
2019-01-24,46,-1.0073128960000002,76
2019-01-25,50,0.7774492672,92
2019-01-26,60,-1.1761833983999996,111
2019-01-27,20,3.3188973568,82
2019-01-28,46,0.7763420160000001,65
2019-01-29,76,2.9458092031999996,59
2019-01-30,59,5.594367692800001,72
2019-01-31,41,-0.13191864319999969,66
2019-02-01,62,2.5555987455999998,107
2019-02-02,19,-1.6044319744000002,37
2019-02-03,25,-0.8868471808000005,69
2019-02-04,70,2.3889285119999997,47
2019-02-05,76,1.9251666944,79
2019-02-06,67,-0.18397818879999983,66
2019-02-07,62,2.1498399744000003,131
2019-02-08,76,0.8914322432000001,93
2019-02-09,9,1.0521024512000001,68
2019-02-10,10,0.0746281983999999,75
2019-02-11,66,12.30559744,83
2019-02-12,79,4.965819904,78
2019-02-13,55,2.0349436927999998,106
2019-02-14,77,-2.4921055232000007,72
2019-02-15,48,4.6233204736,41
2019-02-16,31,-1.1612337151999998,53
2019-02-17,24,0.6114967551999995,60
2019-02-18,57,-1.3184841728000003,112
2019-02-19,98,11.1533326336,42
2019-02-20,83,2.9553471488000014,87
2019-02-21,67,-1.5470021632000002,70
2019-02-22,82,7.508592127999999,54
2019-02-23,38,-1.7153105919999998,83
2019-02-24,22,4.400910745599999,90
2019-02-25,87,1.8147936255999997,58
2019-02-26,57,62.9934318592,48
2019-02-27,48,37.833934336000006,81
2019-02-28,57,-5.455880396800005,37
2019-03-01,69,18.970410905599994,50
2019-03-02,42,10.256397721599999,56
2019-03-03,18,-2.964927385600003,59
2019-03-04,47,4.056153497599997,57
2019-03-05,77,17.3538026496,71
2019-03-06,76,20.086271078400003,45
2019-03-07,61,8.256110080000004,56
2019-03-08,37,13.045532467200001,56
2019-03-09,11,3.1233432576,39
2019-03-10,12,-5.105100185600001,44
2019-03-11,42,8.714651955199999,50
2019-03-12,60,19.7440406528,68
2019-03-13,62,13.0861693952,56
2019-03-14,56,13.86347008,49
2019-03-15,64,6.528268288,109
2019-03-16,9,-7.188742143999999,93
2019-03-17,19,-1.797754675200001,51
2019-03-18,78,9.244020428799999,80
2019-03-19,47,17.8587076608,64
2019-03-20,37,5.3829223424000014,66
2019-03-21,54,7.4527558656,58
2019-03-22,64,7.646092595200001,46
2019-03-23,26,-3.2439795711999997,60
2019-03-24,10,-0.946379878400001,46
2019-03-25,52,17.9400897536,72
2019-03-26,69,2.7087587328000007,78
2019-03-27,101,12.9186265088,60
2019-03-28,61,14.497779404800001,87
2019-03-29,79,5.4840019968,91
2019-03-30,12,-3.4707214336000014,74
2019-03-31,26,-0.18014300160000118,49
2019-04-01,60,1.5508604927999992,46
2019-04-02,80,8.7033351168,87
2019-04-03,88,12.4502004736,68
2019-04-04,44,2.1967535104000007,67
2019-04-05,44,13.3859319808,50
2019-04-06,44,-6.1682719744,36
2019-04-07,22,2.923252428799999,52
2019-04-08,41,13.8083499008,47
2019-04-09,73,2.6386857984,59
2019-04-10,48,5.606168063999999,51
2019-04-11,67,6.445044531200001,63
2019-04-12,53,6.2598223872,74
2019-04-13,22,0.2557815808000008,60
2019-04-14,28,-1.6215862272000008,92
2019-04-15,31,13.509529087999999,45
2019-04-16,56,29.0903950336,64
2019-04-17,102,1.6540393472000012,109
2019-04-18,44,3.462577356799999,73
2019-04-19,51,17.328031744,87
2019-04-20,36,-4.899894886399999,51
2019-04-21,11,-4.727639654400002,67
2019-04-22,35,8.982575103999999,75
2019-04-23,79,15.3724726272,75
2019-04-24,85,9.272698265600003,74
2019-04-25,51,7.326039654400001,84
2019-04-26,55,12.8251590656,51
2019-04-27,18,1.827176960000001,30
2019-04-28,5,-1.6154237952000008,43
2019-04-29,27,16.0399193088,46
2019-04-30,26,27.414048256,74
2019-05-01,46,5.6261988352,102
2019-05-02,62,4.65106432,98
2019-05-03,59,6.807451545599998,44
2019-05-04,37,-5.943113113599999,104
2019-05-05,13,-1.192513945600001,33
2019-05-06,58,18.5997353984,41
2019-05-07,70,-0.7303689215999984,40
2019-05-08,59,11.229924864000001,39
2019-05-09,58,22.977452134400004,73
2019-05-10,64,0.17223925760000114,57
2019-05-11,22,-4.093134643200002,53
2019-05-12,13,-1.891988377600001,44
2019-05-13,55,17.0744308736,61
2019-05-14,86,8.918697164800001,62
2019-05-15,55,1.7830612992,55
2019-05-16,51,15.141974425599999,57
2019-05-17,36,5.106976665600001,61
2019-05-18,29,-5.9645316096,45
2019-05-19,19,-3.1552690176000016,54
2019-05-20,57,8.849031475199999,100
2019-05-21,60,6.156055859200002,93
2019-05-22,44,7.804375552000001,75
2019-05-23,75,8.386178048,105
2019-05-24,36,4.9997703168,59
2019-05-25,16,-2.6549355519999995,88
2019-05-26,15,-2.856909004800001,51
2019-05-27,10,-0.7737139200000009,99
2019-05-28,36,6.463354368,115
2019-05-29,84,3.2477049856000013,69
2019-05-30,56,10.339246592,63
2019-05-31,65,4.955602739200001,55
2019-06-01,36,-3.7621681151999997,64
2019-06-02,39,0.0762142719999992,54
2019-06-03,41,4.372688179199999,84
2019-06-04,40,1.7332577279999999,96
2019-06-05,61,8.899470233599999,64
2019-06-06,41,14.5348123648,68
2019-06-07,17,6.6611311616,44
2019-06-08,19,-4.9880645632,84
2019-06-09,12,-0.5643943936000015,71
2019-06-10,56,7.926253055999999,61
2019-06-11,65,2.5734633472,93
2019-06-12,112,3.9112887296,100
2019-06-13,66,7.8148312064,44
2019-06-14,100,-0.03433431039999846,61
2019-06-15,22,0.0890815488000003,85
2019-06-16,3,-1.2241896448,70
2019-06-17,48,2.4990325759999994,30
2019-06-18,71,5.1473262592,54
2019-06-19,49,8.474832384,65
2019-06-20,61,3.4943527936000005,64
2019-06-21,37,5.8495204352000005,75
2019-06-22,25,-3.4912666624,72
2019-06-23,15,0.2039655423999991,44
2019-06-24,71,5.3893997568,64
2019-06-25,50,12.5456239616,52
2019-06-26,91,12.6343890944,85
2019-06-27,69,2.4489034752,29
2019-06-28,76,-1.3564893184000013,22
2019-06-29,30,-1.9963844608000008,52
2019-06-30,20,-1.0673191936000004,61
2019-07-01,64,0.4193935359999994,43
2019-07-02,48,1.4400689152,110
2019-07-03,41,4.327506227200001,91
2019-07-04,24,-2.2234675199999985,70
2019-07-05,19,3.8849743872000007,61
2019-07-06,21,-0.6201454591999995,111
2019-07-07,13,-0.9877880832000003,86
2019-07-08,38,4.4047870976,47
2019-07-09,70,0.5694022656000002,77
2019-07-10,45,4.8690578432,97
2019-07-11,41,0.14858567680000023,56
2019-07-12,59,1.6761214975999996,50
2019-07-13,53,-1.33174528,49
2019-07-14,7,0.23244953599999985,45
2019-07-15,17,5.2976234496,81
2019-07-16,98,2.3397632,44
2019-07-17,54,2.361851904,48
2019-07-18,47,5.3519951872,60
2019-07-19,53,0.7064923136000001,57
2019-07-20,10,-1.7281466368000002,61
2019-07-21,4,-0.9894515712000005,38
2019-07-22,36,1.3209927679999998,69
2019-07-23,53,3.0722302976000004,62
2019-07-24,47,-1.3796834303999996,75
2019-07-25,60,-0.7032016896000001,64
2019-07-26,36,-0.4605715455999997,81
2019-07-27,15,1.6840794112000004,69
2019-07-28,7,0.4195903488000001,129
2019-07-29,27,2.52443136,71
2019-07-30,42,5.127517696,82
2019-07-31,46,3.3623104512000004,61
2019-08-01,31,3.2414505983999997,82
2019-08-02,59,6.144806399999999,103
2019-08-03,10,-1.5724902400000005,60
2019-08-04,2,-1.508204544000001,69
2019-08-05,35,5.027640627199999,95
2019-08-06,58,3.0961831936,88
2019-08-07,70,-1.0283999232000003,42
2019-08-08,42,3.6916453376,84
2019-08-09,59,2.1882721280000004,93
2019-08-10,29,-0.7635911679999996,91
2019-08-11,11,0.8420046847999998,74
2019-08-12,66,0.9182903295999996,101
2019-08-13,90,-0.061468671999999946,67
2019-08-14,48,1.1424306176,81
2019-08-15,56,2.088180736,91
2019-08-16,39,1.9011844096000001,70
