,facebook/docusaurus,mkdocs/mkdocs,docsifyjs/docsify
2023-08-04,-0.9696679810312503,0,0
2023-08-05,-0.37392025999687495,0,0
2023-08-06,-0.20566682646562495,0,0
2023-08-07,1.8795125,0,1
2023-08-08,-0.6891607500000001,0,0
2023-08-09,-0.27984258749999985,0,1
2023-08-10,4.82412817875,0,0
2023-08-11,-0.6279551502968754,0,0
2023-08-12,0.07480926030156265,0,0
2023-08-13,-0.7490617249999998,0,0
2023-08-14,-0.4032270474999999,0,1
2023-08-15,-0.28001718353125005,0,0
2023-08-16,0.786546111034375,0,0
2023-08-17,0.55221251875,1,0
2023-08-18,1.4733782799218749,2,0
2023-08-19,-0.8672510566796876,0,0
2023-08-20,0.6608773700015627,0,0
2023-08-21,-0.5024661632328125,0,0
2023-08-22,-0.2383261124999999,0,0
2023-08-23,-0.16117863624999995,0,0
2023-08-24,1.878441784484375,0,0
2023-08-25,2.302905072501562,0,0
2023-08-26,-1.1786177092640626,1,0
2023-08-27,-0.4801241002156248,0,0
2023-08-28,-0.27470171676562494,0,0
2023-08-29,-0.1935114132328125,0,0
2023-08-30,-0.13572247499999998,0,0
2023-08-31,3.892242865,0,0
2023-09-01,-1.2886252547812502,0,0
2023-09-02,-0.4947969767624999,0,0
2023-09-03,-0.27875023969843743,0,0
2023-09-04,0.83935,1,0
2023-09-05,-0.41888100000000006,0,0
2023-09-06,-0.19812344999999992,0,0
2023-09-07,0.864670905,1,0
2023-09-08,0.5963306329374998,0,0
2023-09-09,-0.48905390293125006,0,0
2023-09-10,-0.1877808624999999,4,0
2023-09-11,-0.11861977374999996,0,0
2023-09-12,-0.08575946676562504,0,0
2023-09-13,-0.06658452573281251,2,0
2023-09-14,4.95776186375,1,0
2023-09-15,2.465166009484375,0,0
2023-09-16,-1.7544601299984375,0,0
2023-09-17,-0.7310834132328121,0,0
2023-09-18,-0.4388124999999998,3,0
2023-09-19,0.69074875,0,0
2023-09-20,3.4647146875,0,0
2023-09-21,-1.49290981875,0,0
2023-09-22,1.3652873211718752,0,0
2023-09-23,-1.0095864332265627,0,0
2023-09-24,-0.45470390293124996,0,0
2023-09-25,0.7388381375,0,0
2023-09-26,-0.49240572375,0,0
2023-09-27,-0.25614631176562497,0,0
2023-09-28,1.8168479947046874,0,0
2023-09-29,2.26758929956875,0,0
2023-09-30,-1.17147368353125,0,0
2023-10-01,-0.48444768896562473,0,0
2023-10-02,0.72221772625,0,0
2023-10-03,-0.4958047167656251,0,0
2023-10-04,-0.2543058882328124,0,0
2023-10-05,3.832742865,0,0
2023-10-06,0.6712122452187497,0,0
2023-10-07,-1.1245172267624999,0,0
2023-10-08,2.487968897801563,0,0
2023-10-09,1.80139272625,0,0
2023-10-10,-1.430082716765625,0,0
2023-10-11,-0.6596473632328121,0,0
2023-10-12,2.57862168,0,0
2023-10-13,-0.21106966456250031,0,0
2023-10-14,0.13990957603749998,3,0
2023-10-15,-0.7373812352156248,0,0
2023-10-16,-0.389489471546875,8,0
2023-10-17,-0.2772036399953126,0,0
2023-10-18,-0.18047557719843754,0,0
2023-10-19,0.89012706625,0,0
2023-10-20,2.610131713453125,2,1
2023-10-21,-1.0805842302140627,0,0
2023-10-22,-0.40396012999843733,0,2
2023-10-23,0.7677540867671876,0,0
2023-10-24,2.54979225,0,0
2023-10-25,1.8825583875,2,0
2023-10-26,1.6367001387500002,0,0
2023-10-27,-1.5064110380156248,0,0
2023-10-28,-0.7049213135296873,2,0
2023-10-29,-0.4521793521984374,5,0
2023-10-30,0.7015518887500001,2,0
2023-10-31,4.468248124484375,1,0
2023-11-01,-1.7929279722796878,2,0
2023-11-02,-0.7297522112453123,0,0
2023-11-03,-0.4260428899953126,0,0
2023-11-04,-0.27128298969843756,0,0
2023-11-05,-0.1718821125,0,0
2023-11-06,-0.13536158625,0,0
2023-11-07,-0.11066308551562506,0,0
2023-11-08,-0.09296699706093775,1,0
2023-11-09,0.9320829338359373,0,0
2023-11-10,3.7,0,0
2023-11-11,-0.30500000000000016,10,0
2023-11-12,-0.7794999999999997,0,0
2023-11-13,0.6168375000000001,0,0
2023-11-14,-0.54987025,1,0
2023-11-15,3.7126756375000003,0,0
2023-11-16,-0.4013009737500002,0,1
2023-11-17,-0.8751491742656248,0,1
2023-11-18,-0.46876780404531254,0,0
2023-11-19,-0.3136412321968751,0,0
2023-11-20,0.8084158130171875,0,0
2023-11-21,3.561279583234375,4,0
2023-11-22,-1.4176933707328128,0,0
2023-11-23,3.4380358591875,0,0
2023-11-24,-1.548372869696875,0,0
2023-11-25,-0.6239536632328122,0,0
2023-11-26,1.6198381375000002,0,0
2023-11-27,-0.87273072375,0,0
2023-11-28,-0.4205868117656249,0,0
2023-11-29,-0.2892137302953126,0,1
2023-11-30,3.78951225206875,0,4
2023-12-01,4.6770526329374995,0,0
2023-12-02,-2.32089537793125,0,0
2023-12-03,-0.9059145474999994,5,0
2023-12-04,-0.5494034335312499,0,0
2023-12-05,1.612977173534375,1,1
2023-12-06,-0.8714449500000001,0,0
2023-12-07,2.57448573,0,0
2023-12-08,-0.19625050956250023,2,0
2023-12-09,-0.8449189535250001,2,0
2023-12-10,-0.424440979396875,4,0
2023-12-11,-0.22654922499999997,5,1
2023-12-12,-0.16723779749999998,0,0
2023-12-13,-0.13131627103125007,0,0
2023-12-14,1.892680489784375,2,0
2023-12-15,0.3334125759531248,10,0
2023-12-16,0.43337304353593753,0,1
2023-12-17,-0.5375834132328124,2,0
2023-12-18,-0.2448249999999999,0,1
2023-12-19,-0.15910299999999997,0,0
2023-12-20,-0.11644447499999999,0,0
2023-12-21,0.9090843399999999,0,1
2023-12-22,0.6260084302187499,0,3
2023-12-23,-0.46700081698125007,1,0
2023-12-24,-0.19396012999843748,0,0
2023-12-25,-0.1132459132328125,0,0
2023-12-26,-0.06988275,0,0
2023-12-27,2.9469988875,0,0
2023-12-28,-0.9422381362500001,0,0
2023-12-29,-0.3498339905156248,0,0
2023-12-30,-0.2079601299984375,0,0
2023-12-31,-0.13407091323281253,0,0
2024-01-01,-0.08916074999999998,0,0
2024-01-02,1.9301574125,0,0
2024-01-03,0.3431281787499999,0,0
2024-01-04,4.442369849703125,0,0
2024-01-05,1.2352497603015622,0,0
2024-01-06,-1.564825,0,0
2024-01-07,-0.7121029999999997,0,0
2024-01-08,0.5444055250000002,0,0
2024-01-09,-0.63028416,0,0
2024-01-10,-0.36127576978125,0,0
2024-01-11,-0.2671724994812501,0,0
2024-01-12,3.8099986816890623,0,0
2024-01-13,-1.3452674664609379,0,0
2024-01-14,-0.48403110219843726,0,0
2024-01-15,-0.2569572737499999,0,0
2024-01-16,-0.17652671676562504,0,0
2024-01-17,-0.13246441323281252,0,1
2024-01-18,3.9068765500000002,0,0
2024-01-19,-0.2758290950000002,0,0
2024-01-20,-0.7835068670625,0,0
2024-01-21,-0.3973336529312499,0,0
2024-01-22,-0.22014999999999996,0,0
2024-01-23,-0.15904349999999998,0,0
2024-01-24,3.8771563,0,0
2024-01-25,2.7008900424999998,0,0
2024-01-26,0.2975358591874999,2,0
2024-01-27,-1.3282103696968748,1,0
2024-01-28,-0.6222334132328122,0,0
2024-01-29,-0.3985309999999999,3,0
2024-01-30,-0.29232944999999994,0,0
2024-01-31,-0.22839304500000002,0,0
2024-02-01,2.8141023129375,0,0
2024-02-02,-0.055755067493750365,0,0
2024-02-03,-0.7010870864625001,0,0
2024-02-04,-0.3106668264656249,0,0
2024-02-05,-0.17998749999999997,0,0
2024-02-06,-0.12932324999999997,0,0
2024-02-07,-0.09956283749999997,0,0
2024-02-08,0.91984731625,1,0
2024-02-09,0.6334125759531248,0,0
2024-02-10,-0.4616269564640626,0,0
2024-02-11,-0.1780834132328124,0,0
2024-02-12,-0.09966249999999996,0,0
2024-02-13,0.93011725,0,0
2024-02-14,1.6469988875,0,0
2024-02-15,4.25276186375,0,0
2024-02-16,-1.804333990515625,0,0
2024-02-17,0.2863773700015628,0,0
2024-02-18,-0.7211286632328124,0,0
2024-02-19,-0.3885338624999999,0,0
2024-02-20,1.72637975125,0,0
2024-02-21,-0.8103580767656251,0,0
2024-02-22,3.6201565344859374,0,0
2024-02-23,-0.44883127279375046,0,0
2024-02-24,0.1128006600859377,2,0
2024-02-25,-0.7183172167656249,0,0
2024-02-26,-0.3852951382328124,0,0
2024-02-27,-0.25645804749999995,0,0
2024-02-28,-0.19475963353125006,0,0
2024-02-29,0.844002966034375,0,0
2024-03-01,-0.40574500331250024,0,0
2024-03-02,-0.19416764344687507,0,0
2024-03-03,-0.08896012999843754,0,0
2024-03-04,0.9462540867671875,0,0
2024-03-05,3.6702797499999997,0,0
2024-03-06,-0.3282808625000002,0,0
2024-03-07,2.2015427262500005,0,0
2024-03-08,0.7009607832343749,1,0
2024-03-09,-1.1784536632328124,0,0
2024-03-10,-0.5708243624999998,0,0
2024-03-11,-0.3812884737499999,0,0
2024-03-12,-0.284472424265625,0,0
2024-03-13,-0.22533064154531268,0,0
2024-03-14,3.826356084053125,0,0
2024-03-15,-0.2991281110296877,0,0
2024-03-16,-0.7925036732296874,6,0
2024-03-17,-0.3701668264656249,0,0
2024-03-18,-0.22014999999999996,0,0
2024-03-19,0.8409565,0,0
2024-03-20,1.5771563,0,0
2024-03-21,2.1958900425,0,0
2024-03-22,-1.2519641408125002,0,1
2024-03-23,-0.5443728696968748,0,0
2024-03-24,-0.3021286632328124,0,0
2024-03-25,-0.20320886249999998,0,0
2024-03-26,-0.15467974874999998,0,1
2024-03-27,-0.12363385176562504,0,0
2024-03-28,0.8977913319859374,0,0
2024-03-29,6.6252030232375,0,0
2024-03-30,-2.245750239698438,0,0
2024-03-31,-0.7944999999999994,0,0
2024-04-01,-0.45666249999999975,0,0
2024-04-02,-0.31085775,0,0
2024-04-03,-0.23132261249999997,0,0
2024-04-04,3.81807668875,0,0
2024-04-05,1.6514223669843748,0,0
2024-04-06,-1.4447204305921877,0,0
2024-04-07,-0.6480838926296872,0,0
2024-04-08,-0.3391499999999999,0,0
2024-04-09,-0.23936849999999998,6,0
2024-04-10,0.8177158,2,0
2024-04-11,2.5543283175,0,0
2024-04-12,-1.1253786883125003,1,0
2024-04-13,-0.476463803228125,0,1
2024-04-14,-0.2594127396984375,0,0
2024-04-15,-0.15020775,0,0
2024-04-16,1.8875583875,0,0
2024-04-17,-0.68879986125,2,2
2024-04-18,6.717251461984375,1,0
2024-04-19,1.719786436470312,0,0
2024-04-20,-2.056075239698437,4,0
2024-04-21,-0.8959404999999995,0,1
2024-04-22,-0.5656992249999999,1,0
2024-04-23,-0.4066062975,0,0
2024-04-24,-0.31360047103125005,0,0
2024-04-25,2.747008807284375,4,0
2024-04-26,-1.0869661123593755,0,0
2024-04-27,-0.4735907596921876,1,0
2024-04-28,0.76716634706875,0,1
2024-04-29,1.5795124999999999,0,0
2024-04-30,4.20583925,0,0
2024-05-01,-0.8393425875,0,0
2024-05-02,-0.04103432124999973,0,0
2024-05-03,2.1398245997031253,4,0
2024-05-04,-1.3887841021984375,1,0
2024-05-05,-0.6287827487499997,0,0
2024-05-06,-0.4185783267656249,0,0
2024-05-07,-0.3136118280140626,0,1
2024-05-08,-0.23794929654375027,0,0
2024-05-09,2.827406355820312,1,0
2024-05-10,5.013668048751562,1,0
2024-05-11,-2.1762135635296875,0,0
2024-05-12,-0.849250239698437,0,0
2024-05-13,0.5225125000000002,0,1
2024-05-14,-0.63013575,0,0
2024-05-15,-0.3531640874999999,0,0
2024-05-16,3.74394300375,0,0
2024-05-17,-1.4015362927968753,0,0
2024-05-18,-0.5857307902921876,0,0
2024-05-19,3.657218658103125,0,1
2024-05-20,-0.37960727375000025,0,0
2024-05-21,1.1452422832343752,0,2
2024-05-22,-1.0497068632328124,0,0
2024-05-23,1.4940209050000002,0,0
2024-05-24,0.05844963293749983,0,1
2024-05-25,-0.7675023529312499,0,1
2024-05-26,-0.3825504574999999,0,0
2024-05-27,0.7311491341874998,0,0
2024-05-28,-0.5077279171968752,0,1
2024-05-29,-0.22661882176406253,0,1
2024-05-30,2.852137763534375,0,1
2024-05-31,3.0091267927187495,0,0
2024-06-01,-1.58776379323125,0,0
2024-06-02,0.3646357242671878,0,0
2024-06-03,0.3225552262500001,0,0
2024-06-04,-0.6706874667656251,0,0
2024-06-05,-0.3668070007328124,0,0
2024-06-06,-0.24965777124999997,0,0
2024-06-07,-0.19334199529687512,0,0
2024-06-08,-0.15725821926093775,0,0
2024-06-09,-0.09657178918125009,0,0
2024-06-10,-0.03483399051562505,2,1
2024-06-11,-0.02946012999843757,0,0
2024-06-12,-0.013583413232812524,0,0
2024-06-13,0.0,0,0
2024-06-14,0.0,0,0
2024-06-15,0.0,0,0
2024-06-16,0.0,0,0
2024-06-17,2.0,0,0
2024-06-18,0.3999999999999999,0,0
2024-06-19,-0.5099999999999999,2,0
2024-06-20,3.7760000000000002,2,0
2024-06-21,1.6601749999999997,0,0
2024-06-22,-1.419603,0,0
2024-06-23,-0.6292819749999996,0,0
2024-06-24,0.5996545900000001,0,0
2024-06-25,-0.5900792072812502,0,0
2024-06-26,-0.33032774323125,0,0
2024-06-27,0.7812449042671875,0,0
2024-06-28,0.5394588116874998,0,0
2024-06-29,-0.5366840532281252,0,0
2024-06-30,-0.22853110219843747,0,0
2024-07-01,1.8813802262500001,0,0
2024-07-02,0.31424053323437484,1,0
2024-07-03,-0.5765845257328124,0,0
2024-07-04,-0.26623813624999987,0,0
2024-07-05,-0.174658990515625,0,0
2024-07-06,-0.12906312999843755,0,0
2024-07-07,-0.08986538823281251,0,0
2024-07-08,-0.061195410000000006,0,0
2024-07-09,0.94928929271875,0,0
2024-07-10,1.6569564567687498,0,0
2024-07-11,-0.7185834132328125,1,0
2024-07-12,0.7305000000000001,0,0
2024-07-13,-0.4591625,0,0
2024-07-14,-0.2150452499999999,0,0
2024-07-15,-0.14222136249999995,0,0
2024-07-16,-0.10568149874999999,0,0
2024-07-17,-0.08351151426562506,0,0
2024-07-18,0.9313822907359374,0,0
2024-07-19,2.6538758997843748,0,1
2024-07-20,-1.0208767167656252,0,1
2024-07-21,-0.38808341323281226,1,0
2024-07-22,-0.2186624999999999,0,1
2024-07-23,0.84979225,0,0
2024-07-24,-0.4124416125,0,0
2024-07-25,5.80620013875,0,0
2024-07-26,-1.9322485380156253,1,0
2024-07-27,-0.7313760635296872,0,0
2024-07-28,-0.4274704896984374,0,2
2024-07-29,1.7357441375,0,0
2024-07-30,-0.79727877375,1,0
2024-07-31,-0.36556189176562487,0,1
2024-08-01,2.7536729442671875,1,1
2024-08-02,0.9244146994062497,0,0
2024-08-03,-1.055940979396875,0,0
2024-08-04,-0.43506172499999973,0,0
2024-08-05,-0.27740204749999997,0,0
2024-08-06,-0.2012391835312501,0,0
2024-08-07,-0.15644991396562502,1,0
2024-08-08,2.89656645375,0,1
2024-08-09,9.014455302203125,0,0
2024-08-10,-3.3875036732296877,0,0
2024-08-11,-1.2556668264656243,0,1
2024-08-12,3.2845125000000004,1,0
2024-08-13,2.30921425,0,0
2024-08-14,-1.9870450874999999,0,0
2024-08-15,0.052319553750000414,1,0
2024-08-16,-0.935852887796875,0,0
2024-08-17,-0.5840484073546879,3,0
2024-08-18,-0.40733858232812525,0,1
2024-08-19,4.790884955,0,0
2024-08-20,0.3309437879374997,0,0
2024-08-21,0.7338786175062499,0,0
2024-08-22,-1.18079092668125,0,0
2024-08-23,6.454310783234375,5,0
2024-08-24,-2.461509663232813,0,0
2024-08-25,-0.9911698124999995,0,0
2024-08-26,0.3827114062500002,0,0
2024-08-27,0.25500264367187475,0,0
2024-08-28,-0.7506267971953127,4,0
2024-08-29,2.613613702503125,0,0
2024-08-30,-0.1595302427156251,1,0
2024-08-31,-0.7960197673593752,0,0
2024-09-01,-0.4315850051296875,0,0
2024-09-02,1.77777436375,0,0
2024-09-03,-0.7641572405156252,0,0
2024-09-04,-0.3390229674984374,0,0
2024-09-05,-0.21273609698281248,0,0
2024-09-06,1.853087575953125,0,0
2024-09-07,-0.7160674564640627,0,0
2024-09-08,-0.2701451382328124,0,0
2024-09-09,0.8430854525,0,0
2024-09-10,1.5879215664687498,0,0
2024-09-11,-0.791607326465625,0,0
2024-09-12,-0.31606172499999985,0,1
2024-09-13,1.8029229525000001,0,0
2024-09-14,-0.7417986835312502,0,0
2024-09-15,-0.3198881889656249,0,0
2024-09-16,-0.18451899874999994,0,1
2024-09-17,-0.13411626426562506,0,0
2024-09-18,-0.10477734676406261,0,0
2024-09-19,4.926271448534375,0,0
2024-09-20,-1.5379145475000002,0,0
2024-09-21,0.44324656646875027,0,2
2024-09-22,0.375333173534375,0,0
2024-09-23,-0.6058125,0,0
2024-09-24,-0.3131012499999999,0,0
2024-09-25,0.7839331875000001,0,0
2024-09-26,-0.46466911875000005,0,0
2024-09-27,2.762615303671875,0,0
2024-09-28,-1.0696552024140626,0,0
2024-09-29,-0.3899964905156248,0,0
2024-09-30,-0.23768037999843747,0,0
2024-10-01,-0.1573517757328125,0,0
2024-10-02,0.89188197625,0,0
2024-10-03,4.614280695734375,0,0
2024-10-04,0.32454476551718736,0,0
2024-10-05,-1.232130150296875,0,0
2024-10-06,-0.5884127396984373,0,0
2024-10-07,-0.34953274999999995,0,0
2024-10-08,-0.2522071125,0,0
2024-10-09,0.80519791375,0,0
2024-10-10,0.5427751894843749,0,0
2024-10-11,1.4641184554390623,0,0
2024-10-12,-0.8641704996953127,0,0
2024-10-13,0.6631706735343752,0,0
2024-10-14,-0.48888275,0,0
2024-10-15,-0.2383261124999999,0,0
2024-10-16,-0.16117863624999995,0,0
2024-10-17,2.878441784484375,0,0
2024-10-18,3.0029050725015622,0,0
2024-10-19,-1.5836177092640624,0,0
2024-10-20,-0.6446241002156247,0,0
2024-10-21,-0.3743642167656249,0,0
2024-10-22,2.7366058367671875,0,0
2024-10-23,1.9112764125,0,0
2024-10-24,1.63500472875,0,0
2024-10-25,4.483040754703125,0,0
2024-10-26,-2.5182446067609376,0,0
2024-10-27,-1.0724819029312496,0,0
2024-10-28,-0.6364908374999998,0,0
2024-10-29,-0.45685015875,0,0
2024-10-30,-0.3526660590468751,0,0
2024-10-31,3.715062613754687,0,0
2024-11-01,-1.4021240324953128,0,0
2024-11-02,-0.5560105402921875,0,0
2024-11-03,-0.31950047939687504,0,0
2024-11-04,1.83935,0,0
2024-11-05,-0.7188810000000001,0,0
2024-11-06,-0.30312344999999985,1,0
2024-11-07,2.805170905,0,0
2024-11-08,3.9561681329374996,0,0
2024-11-09,-1.92877415293125,0,0
2024-11-10,-0.7500617249999996,0,0
2024-11-11,0.5440979525000001,0,0
2024-11-12,-0.62172668353125,0,0
2024-11-13,-0.35061066396562496,0,0
2024-11-14,1.76722386625,0,0
2024-11-15,2.2174209809531247,0,0
2024-11-16,-0.25985407352656287,0,0
2024-11-17,-0.8251979286640624,0,0
2024-11-18,3.6172177262500003,0,0
2024-11-19,0.5446952832343748,0,1
2024-11-20,-1.2094683882328123,0,0
2024-11-21,-0.5854773849999997,0,0
2024-11-22,1.60844388271875,0,0
2024-11-23,-0.8929602505125003,0,0
2024-11-24,-0.41919090646406243,0,0
2024-11-25,0.7450257667671876,0,0
2024-11-26,-0.4817464145625002,0,0
2024-11-27,-0.2505275864625001,0,0
2024-11-28,1.866771448534375,0,0
2024-11-29,3.3219229525,0,0
2024-11-30,-1.47147368353125,0,0
2024-12-01,-0.5894476889656247,0,0
2024-12-02,-0.33728227374999986,0,0
2024-12-03,-0.23596721676562504,0,0
2024-12-04,-0.1790261382328125,0,0
2024-12-05,0.8689620025,0,0
2024-12-06,2.59241747146875,0,0
2024-12-07,-1.0956736935281253,0,0
2024-12-08,-0.42883365293124986,0,1
2024-12-09,-0.2186624999999999,0,0
2024-12-10,0.84979225,0,0
2024-12-11,-0.4124416125,0,0
2024-12-12,-0.19379986124999993,0,0
2024-12-13,1.867751461984375,0,0
2024-12-14,-0.7013760635296877,0,0
2024-12-15,-0.2804704896984374,0,0
2024-12-16,-0.14228086249999994,0,1
2024-12-17,-0.09928227375,0,0
2024-12-18,-0.07531721676562504,0,0
2024-12-19,-0.06014513823281251,0,0
2024-12-20,2.9620854525,0,0
2024-12-21,-0.9317534335312502,0,0
2024-12-22,-0.34216682646562485,0,0
2024-12-23,0.8215000000000001,0,0
2024-12-24,1.5795124999999999,0,0
2024-12-25,-0.79416075,0,0
2024-12-26,4.6606574125,0,0
2024-12-27,-0.7160343212500002,0,0
2024-12-28,-0.9826754002968748,0,0
2024-12-29,-0.5259716021984373,0,0
2024-12-30,1.67416850125,0,0
2024-12-31,-0.8425550142656251,0,0
2025-01-01,-0.4014614092640625,0,0
2025-01-02,-0.264234057715625,0,0
2025-01-03,5.8213341424218745,0,0
2025-01-04,-1.943234282929688,0,0
2025-01-05,-0.6901451382328121,0,1
2025-01-06,3.6050854525,0,1
2025-01-07,0.5272715664687497,0,0
2025-01-08,-1.2254883264656247,0,1
2025-01-09,-0.5876851749999997,0,0
2025-01-10,-0.3933936424999999,0,0
2025-01-11,-0.29446630059375023,0,0
2025-01-12,-0.2340644293968751,0,0
2025-01-13,-0.12239082000000001,0,0
2025-01-14,-0.10142141456250019,0,0
2025-01-15,-0.08608708646250018,0,0
2025-01-16,1.972833173534375,0,0
2025-01-17,0.3999999999999999,0,0
2025-01-18,-0.5099999999999999,0,0
2025-01-19,-0.22399999999999987,0,0
2025-01-20,-0.13982499999999998,0,0
2025-01-21,-0.099603,0,0
2025-01-22,-0.07628197499999999,0,0
2025-01-23,-0.061195410000000006,0,0
2025-01-24,-0.05071070728125009,0,0
2025-01-25,-0.04304354323125009,0,0
2025-01-26,-0.013583413232812524,0,0
2025-01-27,3.0,0,0
2025-01-28,-0.9000000000000001,0,0
2025-01-29,-0.3149999999999998,0,0
2025-01-30,2.8215,0,0
2025-01-31,2.9795125,0,0
2025-02-01,-1.60416075,0,0
2025-02-02,-0.6683425874999995,0,0
2025-02-03,2.58464067875,0,0
2025-02-04,-0.1974409002968751,0,0
2025-02-05,-0.8444738271984373,0,0
2025-02-06,5.56650472875,0,0
2025-02-07,1.8965532547031247,0,0
2025-02-08,-2.063580356760937,0,0
2025-02-09,-0.9308964904312496,0,0
2025-02-10,-0.5591276837499999,0,0
2025-02-11,-0.4055589240468751,0,0
2025-02-12,-0.3151931314640626,0,0
2025-02-13,1.7795494942671874,0,0
2025-02-14,0.22891060440624966,0,0
2025-02-15,-0.6550073464593752,0,0
2025-02-16,0.7216663470687501,0,0
2025-02-17,-0.439825,0,0
2025-02-18,-0.20460299999999992,0,0
2025-02-19,-0.13578197499999994,0,0
2025-02-20,1.89864209,0,0
2025-02-21,2.31956904271875,1,0
2025-02-22,-1.17632440573125,0,0
2025-02-23,-0.46654068698281226,0,0
2025-02-24,0.7252982832343751,0,1
2025-02-25,0.5064885867671874,0,0
2025-02-26,0.4592775250000001,0,0
2025-02-27,1.4277428650000001,0,0
2025-02-28,2.10671224521875,0,0
2025-03-01,-1.3141797267625002,0,0
2025-03-02,-0.5679138521984373,0,0
2025-03-03,-0.3307833862499999,0,0
2025-03-04,-0.23804285301562506,0,0
2025-03-05,-0.18413987874843754,0,0
2025-03-06,0.8627827350015624,0,0
2025-03-07,0.5977913319859374,0,0
2025-03-08,-0.47979697676250016,0,0
2025-03-09,-0.20525023969843748,0,0
2025-03-10,-0.09966249999999996,0,0
2025-03-11,0.93011725,0,0
2025-03-12,-0.35300111250000005,0,0
2025-03-13,0.8527618637500001,0,0
2025-03-14,1.6056660094843749,0,0
2025-03-15,-0.7746226299984376,0,0
2025-03-16,-0.31280366323281233,0,0
2025-03-17,1.8175566375,0,0
2025-03-18,0.2709974762499999,0,0
2025-03-19,2.391401920734375,0,0
2025-03-20,-0.20310241198281265,0,0
2025-03-21,-0.8086162642656248,0,0
2025-03-22,-0.42843984676406244,0,0
2025-03-23,-0.28343630146562504,0,0
2025-03-24,0.80948134,0,0
2025-03-25,-0.45027354478125015,0,0
2025-03-26,-0.22819622698125003,0,0
2025-03-27,2.8603291627203125,0,0
2025-03-28,0.0032105435359373047,0,0
2025-03-29,-0.6583036632328123,0,0
2025-03-30,-0.3067808624999998,0,0
2025-03-31,-0.19894477374999997,0,0
2025-04-01,1.854800033234375,0,0
2025-04-02,-0.7131462507328126,0,0
2025-04-03,0.7098473162500001,0,0
2025-04-04,2.514412575953125,0,0
2025-04-05,-1.1419519564640628,0,0
2025-04-06,-0.44752391323281226,0,0
2025-04-07,3.734775775,0,0
2025-04-08,2.6118777024999997,0,0
2025-04-09,-1.7641950460312499,0,0
2025-04-10,0.2260333122843754,0,1
2025-04-11,4.2286014619843755,0,0
2025-04-12,-1.9457445635296877,0,0
2025-04-13,-0.8372546896984372,0,0
2025-04-14,-0.5066150449999999,0,0
2025-04-15,-0.36986871206250016,0,0
2025-04-16,-0.2897226324937503,0,0
2025-04-17,-0.18969523918125009,0,0
2025-04-18,-0.11066308551562506,0,0
2025-04-19,-0.09296699706093775,0,1
2025-04-20,-0.06791706616406262,0,0
2025-04-21,0.0,0,0
2025-04-22,0.0,0,0
2025-04-23,0.0,0,0
2025-04-24,0.0,0,0
2025-04-25,0.0,0,0
2025-04-26,0.0,0,0
2025-04-27,0.0,0,0
2025-04-28,0.0,0,0
2025-04-29,0.0,0,0
2025-04-30,1.0,0,0
2025-05-01,-0.30000000000000004,0,0
2025-05-02,1.895,0,0
2025-05-03,-0.6595000000000001,0,0
2025-05-04,-0.25016249999999984,0,0
2025-05-05,-0.14872024999999994,0,0
2025-05-06,3.8963941375,0,4
2025-05-07,-1.27839777375,0,0
2025-05-08,0.5175615582343753,0,1
2025-05-09,4.410502039267188,0,1
2025-05-10,-1.79740343353125,0,0
2025-05-11,-0.7305478264656247,0,0
2025-05-12,-0.43078594999999986,0,1
2025-05-13,1.693638155,0,0
2025-05-14,1.1646110204374998,0,0
2025-05-15,2.00030476081875,0,0
2025-05-16,-1.339663085515625,0,0
2025-05-17,-0.6072919970609374,0,0
2025-05-18,-0.38618256616406255,0,0
2025-05-19,-0.22648972499999998,0,0
2025-05-20,-0.1736370225,0,0
2025-05-21,-0.1395105685312501,0,0
2025-05-22,0.8842079187531249,0,0
2025-05-23,-0.37479697676250023,0,0
2025-05-24,-0.1457502396984375,0,0
2025-05-25,-0.05949999999999997,0,0
2025-05-26,1.9598375,0,1
2025-05-27,5.37027975,0,1
2025-05-28,0.9667191374999997,0,0
2025-05-29,-1.6679572737499997,0,0
2025-05-30,2.2317982832343755,0,0
2025-05-31,-1.3924989132328125,0,0
2025-06-01,-0.6603707249999997,0,0
2025-06-02,1.5547395275000002,0,0
2025-06-03,-0.9358271635312502,0,0
2025-06-04,0.5215403016906248,0,0
2025-06-05,3.38202678280625,0,0
2025-06-06,1.5170529390515624,0,0
2025-06-07,-1.486570650296875,0,0
2025-06-08,-0.6804744646984373,0,0
2025-06-09,-0.4067847974999999,0,0
2025-06-10,-0.2944027960312501,0,0
2025-06-11,-0.228408300215625,0,0
2025-06-12,-0.16154839926562503,0,0
2025-06-13,1.8660378984546873,0,0
2025-06-14,-0.7019638032281253,0,1
2025-06-15,-0.2507502396984374,0,0
2025-06-16,-0.11899999999999994,0,0
2025-06-17,0.919675,0,0
2025-06-18,-0.35944050000000005,0,0
2025-06-19,1.8484382750000001,0,0
2025-06-20,-0.6974145475000001,0,0
2025-06-21,-0.28191593353124994,0,0
2025-06-22,-0.175887076465625,0,0
2025-06-23,-0.10360586249999999,0,0
2025-06-24,2.92160222625,0,0
2025-06-25,2.037561558234375,0,0
2025-06-26,0.7335020392671876,0,0
2025-06-27,-1.1252534335312498,0,0
2025-06-28,-0.5361543264656248,0,0
2025-06-29,-0.3286482499999999,0,0
2025-06-30,-0.23932833749999993,0,0
2025-07-01,-0.18615490875000001,0,0
