,rust-lang/rust,golang/go,nim-lang/Nim
2013-07-24,44,14,7
2013-07-25,35,10,9
2013-07-26,14,8,5
2013-07-27,27,4,4
2013-07-28,32,6,2
2013-07-29,29,21,2
2013-07-30,40,13,4
2013-07-31,34,31,8
2013-08-01,47,31,0
2013-08-02,34,15,0
2013-08-03,36,9,1
2013-08-04,56,5,4
2013-08-05,30,23,0
2013-08-06,46,24,4
2013-08-07,47,14,1
2013-08-08,52,26,3
2013-08-09,29,36,0
2013-08-10,36,4,0
2013-08-11,31,3,2
2013-08-12,22,18,0
2013-08-13,25,46,1
2013-08-14,21,40,1
2013-08-15,56,18,0
2013-08-16,56,28,0
2013-08-17,18,8,0
2013-08-18,18,2,15
2013-08-19,47,22,0
2013-08-20,34,12,0
2013-08-21,38,13,0
2013-08-22,71,5,8
2013-08-23,35,16,3
2013-08-24,43,9,1
2013-08-25,21,1,2
2013-08-26,44,4,6
2013-08-27,34,14,1
2013-08-28,47,6,0
2013-08-29,28,23,1
2013-08-30,42,13,8
2013-08-31,18,9,9
2013-09-01,11,0,7
2013-09-02,18,1,2
2013-09-03,33,2,7
2013-09-04,41,9,0
2013-09-05,34,5,3
2013-09-06,102,25,0
2013-09-07,24,0,1
2013-09-08,12,4,0
2013-09-09,25,20,4
2013-09-10,27,23,6
2013-09-11,31,21,1
2013-09-12,28,19,0
2013-09-13,42,10,0
2013-09-14,34,1,0
2013-09-15,38,4,0
2013-09-16,49,24,0
2013-09-17,53,12,1
2013-09-18,36,8,2
2013-09-19,38,9,0
2013-09-20,25,8,0
2013-09-21,17,3,0
2013-09-22,21,4,0
2013-09-23,18,16,0
2013-09-24,47,10,7
2013-09-25,55,7,1
2013-09-26,40,3,5
2013-09-27,41,5,3
2013-09-28,16,3,0
2013-09-29,6,1,0
2013-09-30,23,2,0
2013-10-01,57,2,3
2013-10-02,35,10,2
2013-10-03,22,17,0
2013-10-04,15,6,0
2013-10-05,26,1,4
2013-10-06,17,0,1
2013-10-07,14,8,5
2013-10-08,24,7,0
2013-10-09,43,7,9
2013-10-10,23,3,0
2013-10-11,17,10,1
2013-10-12,6,1,2
2013-10-13,7,0,0
2013-10-14,15,5,0
2013-10-15,8,8,8
2013-10-16,42,6,2
2013-10-17,25,6,0
2013-10-18,29,9,0
2013-10-19,25,0,2
2013-10-20,7,1,1
2013-10-21,26,3,4
2013-10-22,33,6,5
2013-10-23,24,2,4
2013-10-24,36,3,2
2013-10-25,19,2,1
2013-10-26,21,0,1
2013-10-27,7,0,5
2013-10-28,28,2,0
2013-10-29,49,12,2
2013-10-30,19,6,6
2013-10-31,19,2,6
2013-11-01,33,2,0
2013-11-02,14,0,0
2013-11-03,19,0,3
2013-11-04,11,2,0
2013-11-05,19,3,1
2013-11-06,14,1,2
2013-11-07,12,1,0
2013-11-08,26,2,1
2013-11-09,30,0,0
2013-11-10,37,0,0
2013-11-11,26,2,0
2013-11-12,24,2,0
2013-11-13,16,7,2
2013-11-14,22,2,1
2013-11-15,3,1,1
2013-11-16,7,0,1
2013-11-17,16,0,4
2013-11-18,17,2,2
2013-11-19,36,3,11
2013-11-20,7,2,0
2013-11-21,15,0,1
2013-11-22,20,0,1
2013-11-23,18,0,0
2013-11-24,19,0,0
2013-11-25,31,2,2
2013-11-26,46,0,1
2013-11-27,26,1,1
2013-11-28,9,0,0
2013-11-29,19,0,1
2013-11-30,20,0,3
2013-12-01,20,1,6
2013-12-02,14,3,11
2013-12-03,22,8,6
2013-12-04,20,2,4
2013-12-05,17,0,2
2013-12-06,11,7,2
2013-12-07,16,0,5
2013-12-08,9,0,9
2013-12-09,22,19,8
2013-12-10,48,19,10
2013-12-11,25,6,4
2013-12-12,12,10,5
2013-12-13,15,15,3
2013-12-14,21,0,0
2013-12-15,25,3,2
2013-12-16,37,18,3
2013-12-17,30,22,5
2013-12-18,21,42,12
2013-12-19,29,18,3
2013-12-20,16,13,10
2013-12-21,11,4,4
2013-12-22,19,2,1
2013-12-23,14,1,11
2013-12-24,20,2,7
2013-12-25,31,0,8
2013-12-26,239,5,1
2013-12-27,8,6,7
2013-12-28,15,3,12
2013-12-29,21,5,9
2013-12-30,24,6,10
2013-12-31,29,8,3
2014-01-01,24,5,1
2014-01-02,47,5,1
2014-01-03,74,5,0
2014-01-04,31,5,1
2014-01-05,23,1,2
2014-01-06,48,12,5
2014-01-07,31,10,0
2014-01-08,37,8,0
2014-01-09,25,13,0
2014-01-10,31,10,0
2014-01-11,32,3,1
2014-01-12,24,1,9
2014-01-13,16,11,11
2014-01-14,23,22,6
2014-01-15,32,7,13
2014-01-16,34,13,3
2014-01-17,37,12,4
2014-01-18,30,3,3
2014-01-19,23,2,10
2014-01-20,23,1,6
2014-01-21,31,19,0
2014-01-22,18,26,4
2014-01-23,31,5,8
2014-01-24,19,6,4
2014-01-25,24,2,11
2014-01-26,18,0,4
2014-01-27,25,11,2
2014-01-28,26,10,0
2014-01-29,41,5,4
2014-01-30,26,8,2
2014-01-31,17,5,1
2014-02-01,82,1,21
2014-02-02,23,11,24
2014-02-03,36,6,11
2014-02-04,19,4,4
2014-02-05,23,2,5
2014-02-06,22,5,7
2014-02-07,31,11,4
2014-02-08,41,0,6
2014-02-09,29,5,16
2014-02-10,29,10,9
2014-02-11,66,12,8
2014-02-12,23,21,4
2014-02-13,21,28,4
2014-02-14,43,28,11
2014-02-15,49,3,14
2014-02-16,23,5,12
2014-02-17,28,5,15
2014-02-18,25,10,11
2014-02-19,41,21,0
2014-02-20,22,11,3
2014-02-21,32,5,2
2014-02-22,28,0,11
2014-02-23,37,4,6
2014-02-24,17,34,7
2014-02-25,46,20,8
2014-02-26,16,15,1
2014-02-27,36,18,10
2014-02-28,45,13,1
2014-03-01,15,3,0
2014-03-02,22,4,7
2014-03-03,10,10,7
2014-03-04,16,30,8
2014-03-05,26,23,12
2014-03-06,29,20,16
2014-03-07,13,21,6
2014-03-08,14,1,6
2014-03-09,35,1,13
2014-03-10,9,7,7
2014-03-11,15,11,2
2014-03-12,39,15,2
2014-03-13,39,17,5
2014-03-14,25,12,5
2014-03-15,18,2,1
2014-03-16,27,1,16
2014-03-17,29,7,0
2014-03-18,25,11,2
2014-03-19,17,10,4
2014-03-20,41,10,7
2014-03-21,28,4,2
2014-03-22,38,2,16
2014-03-23,31,3,6
2014-03-24,38,8,4
2014-03-25,23,15,3
2014-03-26,31,19,10
2014-03-27,23,12,11
2014-03-28,32,8,3
2014-03-29,19,5,10
2014-03-30,11,0,1
2014-03-31,44,1,6
2014-04-01,26,8,5
2014-04-02,54,13,8
2014-04-03,22,20,5
2014-04-04,46,10,3
2014-04-05,21,0,10
2014-04-06,28,2,23
2014-04-07,10,8,9
2014-04-08,25,14,13
2014-04-09,4,19,5
2014-04-10,39,16,2
2014-04-11,32,16,8
2014-04-12,14,1,9
2014-04-13,15,0,11
2014-04-14,16,20,1
2014-04-15,11,13,6
2014-04-16,50,29,15
2014-04-17,34,20,4
2014-04-18,22,7,4
2014-04-19,28,2,13
2014-04-20,22,2,35
2014-04-21,11,11,37
2014-04-22,53,1,13
2014-04-23,50,2,2
2014-04-24,26,1,1
2014-04-25,25,4,3
2014-04-26,11,4,0
2014-04-27,22,8,3
2014-04-28,24,9,0
2014-04-29,13,6,8
2014-04-30,21,5,2
2014-05-01,17,4,1
2014-05-02,21,6,2
2014-05-03,31,0,7
2014-05-04,21,0,8
2014-05-05,30,6,8
2014-05-06,20,3,4
2014-05-07,68,14,1
2014-05-08,52,4,2
2014-05-09,24,15,2
2014-05-10,21,3,1
2014-05-11,21,4,1
2014-05-12,9,14,1
2014-05-13,41,12,2
2014-05-14,66,9,4
2014-05-15,67,19,0
2014-05-16,53,11,3
2014-05-17,8,2,0
2014-05-18,27,0,3
2014-05-19,18,10,1
2014-05-20,34,22,4
2014-05-21,45,18,7
2014-05-22,27,2,1
2014-05-23,25,1,6
2014-05-24,27,2,13
2014-05-25,35,0,10
2014-05-26,16,1,10
2014-05-27,20,3,2
2014-05-28,36,17,2
2014-05-29,22,2,5
2014-05-30,26,2,3
2014-05-31,25,8,10
2014-06-01,24,7,4
2014-06-02,20,8,9
2014-06-03,18,7,8
2014-06-04,24,1,2
2014-06-05,25,4,4
2014-06-06,31,1,10
2014-06-07,42,0,0
2014-06-08,25,0,4
2014-06-09,23,0,3
2014-06-10,30,4,1
2014-06-11,22,7,0
2014-06-12,24,15,4
2014-06-13,32,11,0
2014-06-14,22,3,3
2014-06-15,1,0,8
2014-06-16,30,3,7
2014-06-17,46,15,2
2014-06-18,33,6,4
2014-06-19,41,8,1
2014-06-20,22,7,0
2014-06-21,17,4,7
2014-06-22,13,3,9
2014-06-23,18,7,0
2014-06-24,36,13,1
2014-06-25,60,4,4
2014-06-26,31,6,10
2014-06-27,17,4,8
2014-06-28,29,6,9
2014-06-29,20,2,0
2014-06-30,35,5,16
2014-07-01,24,14,11
2014-07-02,36,9,1
2014-07-03,41,6,0
2014-07-04,56,1,0
2014-07-05,32,2,0
2014-07-06,22,0,1
2014-07-07,19,4,0
2014-07-08,40,14,6
2014-07-09,44,15,9
2014-07-10,31,16,2
2014-07-11,31,3,2
2014-07-12,15,2,4
2014-07-13,27,0,4
2014-07-14,27,4,8
2014-07-15,32,13,18
2014-07-16,28,11,2
2014-07-17,27,10,2
2014-07-18,36,12,6
2014-07-19,20,6,10
2014-07-20,17,6,1
2014-07-21,58,8,0
2014-07-22,31,7,13
2014-07-23,29,9,8
2014-07-24,48,4,6
2014-07-25,43,5,0
2014-07-26,23,5,12
2014-07-27,23,0,5
2014-07-28,23,4,7
2014-07-29,48,12,6
2014-07-30,21,11,4
2014-07-31,41,12,3
2014-08-01,29,5,8
2014-08-02,27,1,7
2014-08-03,18,1,2
2014-08-04,23,2,0
2014-08-05,23,16,14
2014-08-06,41,47,5
2014-08-07,24,42,7
2014-08-08,28,13,9
2014-08-09,28,0,6
2014-08-10,13,0,11
2014-08-11,15,10,5
2014-08-12,41,37,10
2014-08-13,50,38,9
2014-08-14,25,18,14
2014-08-15,21,12,8
