,elastic/kibana,getsentry/sentry,grafana/grafana
2021-09-20,25,31,19.712199167999998
2021-09-21,31,33,7.944737177600002
2021-09-22,39,34,7.1965684736
2021-09-23,45,29,17.5410710528
2021-09-24,3,18,-6.367048703999998
2021-09-25,0,0,-2.6322654208000014
2021-09-26,3,0,-3.3265548288000004
2021-09-27,35,26,14.869961728
2021-09-28,39,35,12.940645273600001
2021-09-29,41,38,19.691851980800003
2021-09-30,32,25,12.657360896
2021-10-01,28,18,12.6902129664
2021-10-02,2,3,-8.528805273600002
2021-10-03,1,0,-4.422251724800002
2021-10-04,58,28,10.942052659199998
2021-10-05,59,20,6.877723136
2021-10-06,61,44,16.6036867072
2021-10-07,51,31,11.585005260800003
2021-10-08,12,52,7.411793817600001
2021-10-09,2,0,-6.9007023104
2021-10-10,2,0,-3.7054915584000017
2021-10-11,42,14,15.59768832
2021-10-12,64,33,21.556833792
2021-10-13,57,25,6.669201510400001
2021-10-14,56,25,15.8817984512
2021-10-15,51,24,6.497606963200001
2021-10-16,6,0,-6.3795813376
2021-10-17,5,0,-4.252230656000003
2021-10-18,57,34,18.187901439999997
2021-10-19,80,27,15.638239744
2021-10-20,69,25,19.1666802688
2021-10-21,68,22,12.5582292992
2021-10-22,5,30,8.886112768
2021-10-23,1,1,-8.450993459200001
2021-10-24,0,0,-4.595424768000003
2021-10-25,48,20,11.889963929599999
2021-10-26,75,22,20.607300608000003
2021-10-27,33,26,15.6555109376
2021-10-28,39,24,8.9970998272
2021-10-29,46,28,12.7701169152
2021-10-30,8,0,-8.5819445248
2021-10-31,0,0,-4.545216307200002
2021-11-01,38,19,12.989286399999997
2021-11-02,70,16,30.4885504
2021-11-03,53,30,10.648663552000002
2021-11-04,44,41,7.7488060416
2021-11-05,41,21,11.7406956544
2021-11-06,2,1,-6.512766259199999
2021-11-07,2,0,-4.029613158400002
2021-11-08,36,18,12.566279679999997
2021-11-09,54,31,22.249317888
2021-11-10,43,32,16.0738620416
2021-11-11,69,29,17.4599591936
2021-11-12,8,19,9.8070245376
2021-11-13,1,3,-8.2633914368
2021-11-14,0,0,-3.2729579520000023
2021-11-15,47,31,22.132239667199997
2021-11-16,60,16,15.003187097600001
2021-11-17,35,13,27.1025688576
2021-11-18,39,18,19.044831948800002
2021-11-19,40,14,23.832162816
2021-11-20,1,1,-11.526947020800002
2021-11-21,2,0,-7.393704960000004
2021-11-22,36,19,12.199902105599996
2021-11-23,49,31,17.9790134272
2021-11-24,45,34,26.7557287936
2021-11-25,25,14,3.8680101888000014
2021-11-26,6,9,10.6036647936
2021-11-27,2,0,-9.2204729344
2021-11-28,1,0,-5.0409616384000016
2021-11-29,40,21,27.759691059199998
2021-11-30,48,26,7.3162280960000015
2021-12-01,49,30,17.3013855232
2021-12-02,38,35,11.722905088000001
2021-12-03,40,21,4.9727655936
2021-12-04,3,0,-7.4964798464
2021-12-05,0,0,-4.259255808000002
2021-12-06,36,37,11.132410879999998
2021-12-07,59,14,4.965777408000001
2021-12-08,47,13,5.053569945600001
2021-12-09,40,36,5.327333273600001
2021-12-10,10,21,-0.6012497919999991
2021-12-11,0,1,-3.2367883263999997
2021-12-12,0,0,-1.8519341056000005
2021-12-13,40,9,16.77537792
2021-12-14,37,45,22.435256832
2021-12-15,37,39,12.3658527744
2021-12-16,34,45,10.456446975999999
2021-12-17,35,17,9.562922495999999
2021-12-18,1,0,-5.349092352000001
2021-12-19,0,0,-3.4030678016000024
2021-12-20,31,12,19.852221439999997
2021-12-21,49,13,13.068575744
2021-12-22,36,11,3.291518668800001
2021-12-23,25,14,2.7349307392
2021-12-24,3,0,-3.2753136639999996
2021-12-25,0,0,-3.4306496512
2021-12-26,2,0,-2.1998635008000003
2021-12-27,12,0,2.4834870271999994
2021-12-28,13,1,3.9963380736000014
2021-12-29,4,4,-1.515674419199998
2021-12-30,5,1,2.5271500800000006
2021-12-31,2,0,-1.6029057023999993
2022-01-01,2,0,-0.8127435776
2022-01-02,0,0,-0.4854699008000002
2022-01-03,4,18,7.64978432
2022-01-04,25,24,22.118316032
2022-01-05,28,26,13.325154406400001
2022-01-06,23,24,7.739089305599999
2022-01-07,4,21,20.189179801599998
2022-01-08,0,0,-8.292565401600001
2022-01-09,0,0,-4.166694400000003
2022-01-10,36,32,18.17071104
2022-01-11,37,25,11.659405824
2022-01-12,45,27,8.0033932288
2022-01-13,29,26,12.2112461824
2022-01-14,27,18,6.551959654400001
2022-01-15,2,1,-6.7297074176
2022-01-16,0,0,-3.7488559104000014
2022-01-17,24,14,16.58338048
2022-01-18,44,19,9.331161088000002
2022-01-19,28,28,12.9596128256
2022-01-20,45,27,12.0401251328
2022-01-21,3,24,14.624219136
2022-01-22,0,1,-7.259529625599999
2022-01-23,3,0,-3.456158105600003
2022-01-24,28,17,13.912376319999998
2022-01-25,45,39,11.332201472000001
2022-01-26,27,27,8.4341197824
2022-01-27,41,43,14.533415936
2022-01-28,35,25,9.2841631744
2022-01-29,0,0,-6.396114841599999
2022-01-30,1,0,-4.159041740800002
2022-01-31,57,22,27.3534590976
2022-02-01,65,26,13.993297305600002
2022-02-02,36,27,16.5928123392
2022-02-03,33,23,23.6439186432
2022-02-04,34,21,14.538634752
2022-02-05,2,2,-10.068654182400001
2022-02-06,0,0,-6.105022668800004
2022-02-07,32,22,20.955095449599998
2022-02-08,34,25,30.9209728
2022-02-09,35,19,27.714535424
2022-02-10,49,20,21.9307149312
2022-02-11,41,18,18.640948224
2022-02-12,2,0,-14.151295795200001
2022-02-13,0,0,-7.557214822400004
2022-02-14,35,31,-4.047400550400003
2022-02-15,43,38,22.93491712
2022-02-16,48,28,16.391951872000003
2022-02-17,43,21,20.446674534400003
2022-02-18,2,17,17.095086592
2022-02-19,0,0,-9.056427110399998
2022-02-20,0,0,-6.041389363200002
2022-02-21,14,9,13.281095679999996
2022-02-22,22,24,6.814990847999999
2022-02-23,37,50,13.8208224256
2022-02-24,34,27,17.3167547392
2022-02-25,4,25,12.94662912
2022-02-26,0,1,-8.041701887999999
2022-02-27,1,0,-4.889174835200002
2022-02-28,30,27,13.935012659199998
2022-03-01,34,40,12.301185536
2022-03-02,24,43,20.1963343872
2022-03-03,40,41,23.9960066048
2022-03-04,32,38,11.802903552
2022-03-05,0,3,-10.220102144
2022-03-06,1,0,-5.426851020800003
2022-03-07,39,46,4.429786009599998
2022-03-08,41,30,6.683662336
2022-03-09,59,29,5.970542387200001
2022-03-10,46,23,6.894639308800001
2022-03-11,3,28,5.722418483200002
2022-03-12,0,3,-4.004293939199998
2022-03-13,0,0,-2.7567214592000004
2022-03-14,37,36,15.34777344
2022-03-15,61,44,13.349955584
2022-03-16,56,32,15.0361448448
2022-03-17,38,34,11.7951988736
2022-03-18,42,32,9.5683618816
2022-03-19,2,0,-6.2917357568000005
2022-03-20,1,0,-4.136088166400002
2022-03-21,51,21,22.261402009599998
2022-03-22,36,23,11.917339136
2022-03-23,39,28,14.5177219072
2022-03-24,64,29,9.658976460800002
2022-03-25,9,22,4.044594073599999
2022-03-26,0,1,-2.6712354816
2022-03-27,3,0,-4.585470668800001
2022-03-28,59,31,-2.8863765504000014
2022-03-29,79,53,20.81441792
2022-03-30,58,60,19.633961472000003
2022-03-31,50,28,22.754582118400002
2022-04-01,40,32,13.797859635200002
2022-04-02,3,1,-7.765607731200001
2022-04-03,0,0,-5.476111052800002
2022-04-04,37,42,24.462724198399997
2022-04-05,27,48,23.78552064
2022-04-06,32,29,24.275631104
2022-04-07,44,52,6.369032908800001
2022-04-08,6,28,11.7058789376
2022-04-09,1,0,-10.1559163904
2022-04-10,1,0,-5.565198233600002
2022-04-11,41,27,11.259231539199998
2022-04-12,39,33,27.116097024000002
2022-04-13,46,32,16.848077004800004
2022-04-14,52,30,12.5663695872
2022-04-15,21,17,3.069818368
2022-04-16,5,1,-7.781287321600001
2022-04-17,2,0,-4.474645708800002
2022-04-18,28,28,0.9856767999999985
2022-04-19,63,46,9.849896959999999
2022-04-20,39,43,36.159313408
2022-04-21,29,31,24.113154252800005
2022-04-22,5,24,10.0739628032
2022-04-23,0,0,-8.180779315200002
2022-04-24,1,0,-3.7933847552000035
2022-04-25,16,47,14.827742719999998
2022-04-26,33,35,15.195860992
2022-04-27,36,42,15.7090868224
2022-04-28,29,39,28.6158614528
2022-04-29,28,38,15.306469273600003
2022-04-30,1,0,-11.844051968
2022-05-01,1,0,-6.157293772800004
2022-05-02,25,16,17.941580595199998
2022-05-03,36,45,18.5278477312
2022-05-04,55,33,21.5890089984
2022-05-05,27,44,24.8291474432
2022-05-06,34,23,11.0128543744
2022-05-07,0,3,-11.4800832512
2022-05-08,1,1,-5.152111411200003
2022-05-09,27,40,1.743247359999998
2022-05-10,35,47,-0.3956131840000001
2022-05-11,48,42,4.150564659200001
2022-05-12,46,38,8.888524697600001
2022-05-13,2,25,3.030115225600003
2022-05-14,0,14,-4.126246502399998
2022-05-15,3,1,-0.07370792960000028
2022-05-16,35,42,26.377248768
2022-05-17,50,37,28.3092990976
2022-05-18,53,43,18.9263568896
2022-05-19,45,36,19.440343142399996
2022-05-20,51,33,15.5859191808
2022-05-21,0,0,-6.401068851200002
2022-05-22,1,0,-3.1737746432000042
2022-05-23,51,22,56.537724415999996
2022-05-24,70,33,19.7540549632
2022-05-25,61,33,23.834077388799997
2022-05-26,28,31,20.168869888
2022-05-27,2,10,-6.5857519616
2022-05-28,0,0,-9.273729536000001
2022-05-29,0,0,-6.620599500800003
2022-05-30,28,25,19.377704959999996
2022-05-31,38,29,30.582303334400002
2022-06-01,32,49,22.329939763200002
2022-06-02,25,35,23.8992254976
2022-06-03,33,36,17.9445684224
2022-06-04,1,1,-8.558576742400001
2022-06-05,1,0,-5.124807065600004
2022-06-06,31,35,9.111606169599998
2022-06-07,52,37,25.779512832
2022-06-08,40,36,19.862162022400003
2022-06-09,44,20,25.9416351744
2022-06-10,8,14,15.142820352000001
2022-06-11,0,0,-9.8875327488
2022-06-12,0,0,-7.456457932800003
2022-06-13,46,35,27.266022911999997
2022-06-14,45,37,30.066133708800002
2022-06-15,49,45,10.635798528000002
2022-06-16,34,50,13.2942338048
2022-06-17,25,12,22.5993558016
2022-06-18,1,1,-12.0550111232
2022-06-19,2,0,-7.006335897600003
2022-06-20,34,11,25.438920908799997
2022-06-21,36,41,20.543433216000004
