,getredash/redash,metabase/metabase,apache/superset
2019-12-15,0,0,-0.8439505920000003
2019-12-16,1,2,3.419984896
2019-12-17,1,4,3.7373898752000003
2019-12-18,0,6,1.3723636736000004
2019-12-19,0,7,0.5590565888000001
2019-12-20,1,3,2.8587060224
2019-12-21,0,0,-1.4403274752
2019-12-22,0,0,0.24886609919999958
2019-12-23,0,0,-0.7056588800000002
2019-12-24,5,0,-0.46894284799999997
2019-12-25,7,0,-0.3635977215999997
2019-12-26,3,1,-0.2546785279999997
2019-12-27,0,1,-0.15942635519999981
2019-12-28,0,0,-0.1029183487999997
2019-12-29,0,0,-0.06680412159999986
2019-12-30,5,0,-0.01438771199999994
2019-12-31,1,0,2.9875306496
2020-01-01,1,0,-0.5999999999999999
2020-01-02,0,0,0.7599999999999998
2020-01-03,0,2,2.6559999999999997
2020-01-04,0,0,0.21920000000000006
2020-01-05,0,0,-0.5646080000000002
2020-01-06,2,6,1.6811135999999998
2020-01-07,0,4,0.37488383999999997
2020-01-08,2,5,1.4662000640000001
2020-01-09,1,3,-0.7171571712
2020-01-10,1,13,4.639203328
2020-01-11,0,4,-1.2532312063999997
2020-01-12,3,0,-0.5853893632000002
2020-01-13,3,14,3.6421764095999998
2020-01-14,3,13,0.9454402560000001
2020-01-15,0,1,5.0791401471999995
2020-01-16,2,8,2.3046112256
2020-01-17,0,6,-0.6199723008000002
2020-01-18,0,3,-1.0492825600000002
2020-01-19,0,0,-0.6687339520000002
2020-01-20,4,0,-0.4441804800000002
2020-01-21,4,8,1.650278912
2020-01-22,2,12,3.3125356544000004
2020-01-23,7,9,4.8405993472
2020-01-24,0,7,4.2347063296
2020-01-25,0,3,0.9965348864000001
2020-01-26,1,0,0.4340586495999994
2020-01-27,0,3,0.7273983999999996
2020-01-28,1,2,2.8256153599999996
2020-01-29,1,0,5.470928896
2020-01-30,0,1,1.7335693312
2020-01-31,0,8,1.0306776063999998
2020-02-01,0,0,-0.6942521343999999
2020-02-02,0,0,1.8379657215999998
2020-02-03,1,3,3.6810958848
2020-02-04,0,6,2.2446333952
2020-02-05,0,5,4.263100211199999
2020-02-06,1,3,-0.16592066559999985
2020-02-07,0,0,2.4673467392
2020-02-08,0,0,0.3186663424
2020-02-09,11,0,-1.3244639232000004
2020-02-10,4,2,0.2056027135999997
2020-02-11,2,0,0.21890170880000015
2020-02-12,0,0,1.2883404800000002
2020-02-13,1,5,-0.8308443135999996
2020-02-14,0,4,5.5462439936
2020-02-15,0,6,-1.4714789887999995
2020-02-16,1,0,-0.6718176256000002
2020-02-17,0,1,3.5986337792
2020-02-18,3,2,1.926227968
2020-02-19,1,1,3.8660734976
2020-02-20,2,3,2.4041824256
2020-02-21,0,8,-1.6048990208000005
2020-02-22,0,0,0.15072972799999984
2020-02-23,2,0,0.20686069759999992
2020-02-24,3,1,8.32892672
2020-02-25,1,5,-0.24061900799999947
2020-02-26,4,5,3.5390106623999995
2020-02-27,2,2,0.17181050880000015
2020-02-28,0,0,-1.3642623999999999
2020-02-29,0,0,-0.7842569216000004
2020-03-01,6,0,-0.5302456320000002
2020-03-02,0,6,2.5850648576
2020-03-03,3,3,3.0709718016000007
2020-03-04,3,7,0.6935092224000003
2020-03-05,0,1,5.0052692992
2020-03-06,1,4,2.256077824
2020-03-07,0,2,1.3880532991999996
2020-03-08,1,0,1.5613695999999995
2020-03-09,0,12,1.5828326399999995
2020-03-10,2,8,3.5766563839999996
2020-03-11,1,6,3.1616708608
2020-03-12,0,6,0.01666365439999984
2020-03-13,0,4,4.5423337472
2020-03-14,0,1,-1.0890415103999995
2020-03-15,1,0,-1.2767870976000004
2020-03-16,1,5,2.2036246528
2020-03-17,3,2,2.8319792128000003
2020-03-18,1,8,3.5383461888000003
2020-03-19,0,1,1.2197524480000004
2020-03-20,0,2,1.4940887039999997
2020-03-21,0,0,-1.4191996928
2020-03-22,0,0,0.19536578559999973
2020-03-23,0,3,1.2825552895999999
2020-03-24,4,2,10.129577984
2020-03-25,0,2,0.274513100800001
2020-03-26,0,1,11.1565174784
2020-03-27,0,5,2.382973952
2020-03-28,0,1,-1.9056719872000007
2020-03-29,0,0,0.21911162879999924
2020-03-30,1,1,2.4456340479999996
2020-03-31,1,4,-1.8302930944000002
2020-04-01,0,2,0.8976259072000001
2020-04-02,1,2,3.7923178496000003
2020-04-03,3,0,0.30809057280000074
2020-04-04,0,0,1.6956438528000004
2020-04-05,1,0,-1.2719724544
2020-04-06,2,0,3.3359763456
2020-04-07,0,0,5.737772851200001
2020-04-08,1,6,-0.05774684160000021
2020-04-09,0,3,6.617125376
2020-04-10,0,2,-0.4224171007999997
2020-04-11,0,0,1.3847536639999996
2020-04-12,1,0,-1.5397690368000003
2020-04-13,2,2,2.0960114687999996
2020-04-14,13,2,6.767616512
2020-04-15,0,3,6.660252774400001
2020-04-16,0,2,0.04705976320000005
2020-04-17,0,0,3.9600197631999996
2020-04-18,0,1,-1.3967183872
2020-04-19,1,0,1.5399237631999994
2020-04-20,1,4,2.4497573887999997
2020-04-21,1,3,4.271355904
2020-04-22,0,0,3.7830473728000005
2020-04-23,0,0,-0.4009331711999997
2020-04-24,3,1,6.3436155904
2020-04-25,3,0,-2.5536914432
2020-04-26,0,0,-1.3125151744000005
2020-04-27,0,1,2.1496718336
2020-04-28,1,4,3.7610359808
2020-04-29,2,1,6.2770904064
2020-04-30,2,3,6.4975737856
2020-05-01,0,2,0.9801947135999995
2020-05-02,1,2,-1.2886483968000002
2020-05-03,3,0,-0.5095212032000005
2020-05-04,2,2,0.8683878399999996
2020-05-05,1,1,5.816548864
2020-05-06,1,2,8.8276364288
2020-05-07,1,0,1.6733598720000007
2020-05-08,4,2,2.3738841088
2020-05-09,0,0,-2.4214025216
2020-05-10,0,0,-0.3104014336000007
2020-05-11,3,4,3.9073918975999997
2020-05-12,5,6,0.23987138559999988
2020-05-13,0,4,4.6103293952
2020-05-14,1,8,1.9340721152000007
2020-05-15,2,1,0.13672898560000024
2020-05-16,0,0,-1.3575941120000001
2020-05-17,0,0,3.2139105279999995
2020-05-18,0,0,3.676505088
2020-05-19,0,2,5.2698218495999996
2020-05-20,3,3,9.682530304
2020-05-21,2,2,0.4457705472000004
2020-05-22,1,1,-0.5323643904000006
2020-05-23,0,0,-0.8192480256000005
2020-05-24,4,0,-0.3287415808000005
2020-05-25,0,1,0.8979819519999999
2020-05-26,3,29,3.8172073984
2020-05-27,1,2,3.2594314240000006
2020-05-28,0,5,3.076361523200001
2020-05-29,1,7,-1.9942012927999997
2020-05-30,0,1,-0.9750803456000005
2020-05-31,4,0,-0.6327907328000002
2020-06-01,0,1,1.5414654976
2020-06-02,1,2,3.2442976256
2020-06-03,1,1,4.7563451392000005
2020-06-04,0,2,3.1650810880000004
2020-06-05,0,2,1.126514688
2020-06-06,0,0,-1.5358187520000004
2020-06-07,2,0,0.1753983999999995
2020-06-08,0,3,0.21921535999999975
2020-06-09,4,0,2.272464896
2020-06-10,0,1,8.9091981312
2020-06-11,4,0,1.3962763264000007
2020-06-12,0,4,1.9993291776
2020-06-13,0,0,-1.852274688
2020-06-14,0,0,-0.9993715712000005
2020-06-15,3,5,0.3256391679999997
2020-06-16,0,2,6.2815307776
2020-06-17,1,2,9.1112411136
2020-06-18,4,3,0.8612927488000008
2020-06-19,0,10,-0.2995512320000002
2020-06-20,0,0,-1.6161642496000002
2020-06-21,0,0,2.0293417983999995
2020-06-22,0,2,8.72877568
2020-06-23,3,2,0.23306444799999992
2020-06-24,1,1,8.023835545599999
2020-06-25,5,3,3.8250852352000004
2020-06-26,0,1,5.0148248576
2020-06-27,0,0,-2.1360992256000007
2020-06-28,1,0,-1.868614860800001
2020-06-29,3,1,6.771723263999999
2020-06-30,3,1,-0.531905331199999
2020-07-01,5,0,3.24198656
2020-07-02,4,5,4.967261388800001
2020-07-03,2,1,-0.5460500479999997
2020-07-04,0,0,1.3091981312
2020-07-05,0,1,-0.5926449152
2020-07-06,0,7,3.9123792895999996
2020-07-07,1,1,2.278948864
2020-07-08,2,9,4.2439625728
2020-07-09,1,8,6.8735700992
2020-07-10,0,4,6.076263424
2020-07-11,0,1,-2.2573498368000005
2020-07-12,2,0,-0.8429165568000008
2020-07-13,1,6,2.6142394367999993
2020-07-14,2,2,11.2650884096
2020-07-15,1,3,3.36325888
2020-07-16,4,9,1.8364606463999995
2020-07-17,1,5,2.2789892095999997
2020-07-18,0,3,-2.5540130816
2020-07-19,0,0,-0.43242178560000033
2020-07-20,0,9,3.8531096575999997
2020-07-21,0,13,3.1912508416
2020-07-22,0,12,3.9667713024000006
2020-07-23,2,1,5.676806860800001
2020-07-24,0,4,0.24260638720000038
2020-07-25,0,0,-0.9783941120000004
2020-07-26,0,0,-0.33469747200000044
2020-07-27,3,4,3.952818688
2020-07-28,1,9,6.2752976896
2020-07-29,0,6,8.442515968
2020-07-30,1,4,-0.48450918399999976
2020-07-31,1,7,5.6813372416
2020-08-01,0,0,-2.9447534591999998
