,apache/avro,apache/thrift,protocolbuffers/protobuf
2009-12-02,-0.6855446977968752,0,-0.60973056
2009-12-03,0.7174963267703125,1,-0.279923712
2009-12-04,1.553833173534375,0,-0.1916141568
2009-12-05,0.21467499999999995,0,0.8642508799999999
2009-12-06,-0.6289404999999999,0,2.490901504
2009-12-07,-0.31072422499999985,2,2.6442386432000005
2009-12-08,0.7925402025,1,-2.0423705599999997
2009-12-09,0.5453627039687499,3,-0.728755712
2009-12-10,0.472593924784375,0,-0.4235501568000002
2009-12-11,-0.541572126765625,0,1.7207807999999998
2009-12-12,-0.2689566205140625,0,-1.00706816
2009-12-13,-0.17242629323125006,0,-0.402120192
2009-12-14,-0.1067470257328125,0,-0.25974753279999996
2009-12-15,3.92804161375,0,-0.18221731840000005
2009-12-16,-1.2581148530156252,0,-0.11109662720000002
2009-12-17,-0.46841740374843727,0,-0.04592640000000001
2009-12-18,-0.26746012999843743,2,6.96325888
2009-12-19,-0.17423341323281252,0,-1.8303114239999996
2009-12-20,-0.11888099999999999,0,-0.2655963135999999
2009-12-21,-0.09312344999999998,0,6.032
2009-12-22,-0.07582909500000001,0,5.7248
2009-12-23,-0.06350686706250018,0,4.2447360000000005
2009-12-24,-0.054333652931250094,0,-4.360294399999999
2009-12-25,0.0,0,-2.5287091200000003
2009-12-26,0.0,0,-1.4274877440000004
2009-12-27,0.0,0,-0.9918237696000005
2009-12-28,0.0,1,-0.6743845888000003
2009-12-29,3.0,0,3.4791560192
2009-12-30,0.09999999999999987,0,0.9857132544000007
2009-12-31,6.385,2,-0.9499553791999995
2010-01-01,-2.3835000000000006,0,2.8536608768000002
2010-01-02,-0.9149874999999994,0,-0.09119815679999999
2010-01-03,-0.5458232499999998,0,-0.588608
2010-01-04,0.6192996625,0,3.8806912000000002
2010-01-05,1.41180556625,0,0.4132761600000001
2010-01-06,0.06544653845312487,2,-0.20570572799999987
2010-01-07,1.2411721272859375,0,1.2116128768000003
2010-01-08,4.011117069407812,0,1.9570891776000003
2010-01-09,-0.9746291426296878,0,0.5043146752000003
2010-01-10,2.9331161375000003,0,-2.2597466111999998
2010-01-11,-0.77806424875,3,-0.0021984256000000535
2010-01-12,6.883174873234376,0,2.9621292032
2010-01-13,1.9573804044859373,0,-1.1796966399999995
2010-01-14,4.21276734676875,0,0.7504736256000002
2010-01-15,-0.42344757801406274,5,1.5689647104000002
2010-01-16,0.4978486159562503,1,1.1455190016
2010-01-17,-2.2529782404296874,0,-0.9690309631999998
2010-01-18,3.794466795954688,0,-1.2137698304
2010-01-19,2.654697877803125,1,1.3916948479999998
2010-01-20,1.3670021963921872,0,0.7836260352
2010-01-21,-0.502255143440625,1,-0.34343505919999995
2010-01-22,6.175919007726563,0,-0.9650628607999999
2010-01-23,-2.396999614176563,0,-0.48033832960000006
2010-01-24,-1.773035952495312,0,-0.3093361664000001
2010-01-25,0.9678530790515627,1,-0.20098058240000008
2010-01-26,7.692466097421875,1,-0.12541767680000002
2010-01-27,-1.4576159699921876,0,-0.09001574399999998
2010-01-28,-1.049305630726562,0,0.9257217024000001
2010-01-29,2.6131488610374998,0,0.5592479744000001
2010-01-30,-2.0180408343406255,0,-0.5327981567999999
2010-01-31,-0.9984129976281249,0,-0.184
2010-02-01,-0.5986287232328124,0,1.8943999999999999
2010-02-02,5.56069912771875,0,-0.8715519999999999
2010-02-03,0.8498663126437491,0,-0.29291520000000004
2010-02-04,9.203915123623437,0,-0.16933376
2010-02-05,-3.09087263823125,0,1.8832737279999998
2010-02-06,2.048434719704688,0,-0.8878578687999998
2010-02-07,-2.31264265293125,0,-0.2987245568
2010-02-08,-0.1501334249999995,0,1.83525888
2010-02-09,3.91132852,0,0.08648857600000004
2010-02-10,-1.2035918593437502,3,0.2744996864
2010-02-11,-0.36432250344375006,0,-0.6939263999999999
2010-02-12,-1.070137347870313,1,-0.30394112000000006
2010-02-13,-0.6361561073265627,0,-0.19581542400000007
2010-02-14,-0.3486348927953127,0,-0.14307471360000007
2010-02-15,1.74042201081875,1,-0.08965632000000001
2010-02-16,4.236335801984374,1,0.928354816
2010-02-17,-1.8452051333109378,4,-0.4591225855999999
2010-02-18,-0.7467510566796873,5,2.8520461312
2010-02-19,7.592714870001562,1,-1.2767981567999998
2010-02-20,-1.673836413232813,0,-0.4016
2010-02-21,-0.33516297499999936,0,-0.221952
2010-02-22,-1.0353188599999998,0,-0.14776320000000015
2010-02-23,3.38766019771875,2,0.8917734399999999
2010-02-24,-1.6439749102937504,0,-0.4840453119999999
2010-02-25,2.2559532838359377,0,-0.18790983679999998
2010-02-26,-1.3426593025,2,-0.10946713599999998
2010-02-27,-0.6449018703750001,1,-0.07999447040000005
2010-02-28,-0.44088229637812515,1,-0.029952000000000017
2010-03-01,-0.24307107999843755,0,-0.022963200000000007
2010-03-02,0.8214267417671874,3,-0.018370559999999994
2010-03-03,4.5666505454375,0,-0.015155711999999993
2010-03-04,3.2837945258187498,0,-0.012798156799999997
2010-03-05,0.867869849703125,1,0.0
2010-03-06,-1.8034127396984374,0,0.0
2010-03-07,-0.8430327499999997,0,0.0
2010-03-08,0.4488053875000001,0,0.0
2010-03-09,-0.70445033625,37,0.0
2010-03-10,-0.42122814801562497,1,0.0
2010-03-11,-0.31709595331093776,0,0.0
2010-03-12,3.755665028757812,0,0.0
2010-03-13,-1.3452674664609379,0,0.0
2010-03-14,-0.48403110219843726,0,0.0
2010-03-15,1.7430427262500001,0,0.0
2010-03-16,-0.7765267167656251,1,0.0
2010-03-17,2.6575355867671875,1,0.0
2010-03-18,-0.11212345000000012,0,0.0
2010-03-19,1.2288459050000002,0,0.0
2010-03-20,-1.0064473670625,0,0.0
2010-03-21,-0.4908828779312499,0,0.0
2010-03-22,-0.2862377974999999,1,0.0
2010-03-23,-0.21164127103125008,2,0.0
2010-03-24,0.833239989784375,0,0.0
2010-03-25,2.586850850953125,0,0.0
2010-03-26,-1.0995415039640628,8,0.0
2010-03-27,-0.41983684676406235,3,0.0
2010-03-28,-0.24582932646562494,1,0.0
2010-03-29,-0.15020775,2,0.0
2010-03-30,-0.11244161249999998,0,0.0
2010-03-31,-0.08879986124999999,0,0.0
2010-04-01,0.9272514619843749,0,1.0
2010-04-02,-0.3612135635296877,0,-0.3999999999999999
2010-04-03,4.854249760301562,6,-0.12
2010-04-04,0.4404999999999999,1,-0.064
2010-04-05,0.8348375000000003,1,1.9584
2010-04-06,0.8627797500000001,0,-0.8299519999999998
2010-04-07,-0.15309336249999994,0,-0.2629632
2010-04-08,0.1231164762500001,0,-0.14637055999999998
2010-04-09,-0.7960465292656249,0,-0.09835571200000008
2010-04-10,-0.45919700698281235,0,-0.07270215680000003
2010-04-11,0.6770371436718748,0,-0.04592640000000001
2010-04-12,3.4459704778046873,0,-0.03674111999999999
2010-04-13,-1.4548359199968752,0,-0.030311423999999986
2010-04-14,-0.5806583962468748,1,-0.025596313599999993
2010-04-15,-0.34016331698124996,1,0.0
2010-04-16,-0.21983037999843755,0,0.0
2010-04-17,0.8442547242671875,0,0.0
2010-04-18,0.58791927625,0,0.0
2010-04-19,0.503294188234375,0,1.0
2010-04-20,-0.5415902802953126,0,-0.3999999999999999
2010-04-21,-0.25899615293125,0,-0.12
2010-04-22,-0.12938274999999996,6,-0.064
2010-04-23,0.9068363875000001,0,0.9583999999999999
2010-04-24,-0.37195838625000005,0,-0.42995199999999995
2010-04-25,-0.16311485301562498,1,-0.1429632
2010-04-26,-0.10791740374843754,3,-0.08237056
2010-04-27,1.9303773700015625,0,-0.05675571200000004
2010-04-28,-0.6433036632328126,1,-0.042750156800000015
2010-04-29,-0.23328086249999985,3,-0.022963200000000007
2010-04-30,-0.13795727374999994,2,-0.018370559999999994
2010-05-01,-0.09620171676562504,1,-0.015155711999999993
2010-05-02,-0.07302391323281252,3,-0.012798156799999997
2010-05-03,-0.04656172499999999,1,0.0
2010-05-04,-0.037914547500000007,2,0.0
2010-05-05,0.96824656646875,0,0.0
2010-05-06,-0.3271668264656251,0,0.0
2010-05-07,4.8950000000000005,4,0.0
2010-05-08,-1.5595,0,0.0
