,rust-lang/rust,JetBrains/kotlin,apple/swift
2015-05-06,58,4.719250093912506,40
2015-05-07,56,25.85982268832344,69
2015-05-08,43,46.85512457234531,41
2015-05-09,37,-6.113350125845317,36
2015-05-10,54,-3.7586836317156256,15
2015-05-11,54,1.4887214188500022,39
2015-05-12,63,12.929934627500005,45
2015-05-13,66,128.9929177741875,41
2015-05-14,52,34.91242351624687,45
2015-05-15,53,10.64420474656093,57
2015-05-16,39,15.579349968946872,14
2015-05-17,40,-0.41975909234843023,20
2015-05-18,33,26.00876017496407,43
2015-05-19,84,16.504360654187508,58
2015-05-20,36,39.74516361462188,52
2015-05-21,35,42.49337004389844,31
2015-05-22,21,5.039596488225001,33
2015-05-23,34,-7.313788332406247,37
2015-05-24,26,2.4977450962828183,22
2015-05-25,34,20.054658352476572,9
2015-05-26,35,91.8580888657125,29
2015-05-27,30,108.058400832725,40
2015-05-28,41,8.267614922403116,32
2015-05-29,41,7.411985263998433,30
2015-05-30,20,-5.736531927618746,13
2015-05-31,22,-5.660913064324985,18
2015-06-01,28,33.03204363639064,15
2015-06-02,34,40.23547422112345,37
2015-06-03,26,30.229104592871877,25
2015-06-04,30,33.136645880373436,21
2015-06-05,25,9.181580666729687,11
2015-06-06,30,-6.054908576282809,10
2015-06-07,20,-4.498104474031244,4
2015-06-08,44,30.783841719340632,12
2015-06-09,58,8.054919582870317,5
2015-06-10,40,23.954969441384378,6
2015-06-11,36,51.9718986314,0
2015-06-12,35,9.822141197640624,6
2015-06-13,25,-2.7277868025921883,2
2015-06-14,18,-4.349501936198435,3
2015-06-15,35,51.04283654996407,19
2015-06-16,19,10.296308247468753,16
2015-06-17,52,41.87650046530938,57
2015-06-18,51,20.497955367043748,26
2015-06-19,36,14.249267842801565,25
2015-06-20,37,-6.828535679381248,10
2015-06-21,28,-4.007001625245307,2
2015-06-22,28,5.130612267356256,19
2015-06-23,44,53.929887214656254,23
2015-06-24,40,15.045468046278126,63
2015-06-25,36,39.68526016335312,64
2015-06-26,25,-1.349487316678129,33
2015-06-27,21,7.813733890114065,19
2015-06-28,9,-4.609963105790621,8
2015-06-29,32,51.05535546750001,19
2015-06-30,57,11.331878522125,25
2015-07-01,37,9.815377999071877,41
2015-07-02,28,4.495232341092189,35
2015-07-03,26,25.740646956704694,7
2015-07-04,28,0.23356454098750312,3
2015-07-05,35,-3.7657469619546844,0
2015-07-06,35,26.452184082032815,12
2015-07-07,29,28.209896168406253,21
2015-07-08,46,10.8430672507625,49
2015-07-09,32,61.07333095606719,40
2015-07-10,27,50.453439766768746,48
2015-07-11,27,-10.041348343328128,25
2015-07-12,32,-6.255189066671873,8
2015-07-13,38,2.8008335310343817,44
2015-07-14,39,8.100717233796885,22
2015-07-15,11,19.880725785692192,36
2015-07-16,47,88.88265509254845,48
2015-07-17,37,29.580289560357805,51
2015-07-18,33,-10.61428399455938,28
2015-07-19,24,-0.8639345526718749,13
2015-07-20,52,4.729924123714071,27
2015-07-21,46,83.97620965389063,50
2015-07-22,63,16.29850689106094,41
2015-07-23,45,20.95414978469375,38
2015-07-24,60,34.398524623168754,40
2015-07-25,34,-9.668522097534371,36
2015-07-26,35,-5.3135024002593685,30
2015-07-27,32,9.397414068671882,31
2015-07-28,52,42.855119300179695,31
2015-07-29,53,37.39889466180156,28
2015-07-30,32,21.1087107874,39
2015-07-31,31,20.367641299775,60
2015-08-01,16,-7.276558285749998,31
2015-08-02,21,-4.334556571545306,12
2015-08-03,20,25.094038611250006,25
2015-08-04,40,16.89986514454688,39
2015-08-05,37,2.63575849904844,16
2015-08-06,41,19.885332607607815,23
2015-08-07,23,46.058828750414065,17
2015-08-08,16,-6.833722340515626,11
2015-08-09,21,-3.2025727210062485,1
2015-08-10,27,38.17647823,22
2015-08-11,66,22.768640318062502,19
2015-08-12,109,2.5335746226500007,28
2015-08-13,78,4.390888142584376,40
2015-08-14,28,10.129449896087504,17
2015-08-15,36,2.964688616590629,3
2015-08-16,40,-3.228494251098434,6
2015-08-17,81,10.100479675698441,17
2015-08-18,42,32.32529926007344,36
2015-08-19,39,42.749592589823436,30
2015-08-20,26,-0.4436102319328157,16
2015-08-21,29,10.485399675035936,25
2015-08-22,49,-4.386790428792186,16
2015-08-23,25,7.227107473387506,6
2015-08-24,42,39.00167173974844,15
2015-08-25,67,17.7923695250625,19
2015-08-26,44,23.122940056521877,44
2015-08-27,44,33.58805007524219,35
2015-08-28,28,43.34547894341563,14
2015-08-29,23,-0.23324028798593943,11
2015-08-30,29,-6.11073877553906,12
2015-08-31,37,76.97010757734375,3
2015-09-01,51,19.811237755484377,20
2015-09-02,41,28.816494239865627,30
2015-09-03,60,52.757385224184375,31
2015-09-04,66,42.22230163458282,21
2015-09-05,31,-12.142775581484372,20
2015-09-06,49,-0.062373558973432,11
2015-09-07,27,144.48528704342658,17
2015-09-08,30,133.95089208698437,37
2015-09-09,29,23.66566550860468,32
2015-09-10,43,33.77284433429218,39
2015-09-11,32,18.51085634916563,35
2015-09-12,19,-3.9449268475718586,11
2015-09-13,15,-9.040821035690609,0
2015-09-14,40,19.843508708890642,21
2015-09-15,32,13.5724284411547,29
2015-09-16,25,9.83399321196876,34
2015-09-17,56,-0.5327444182640573,28
2015-09-18,25,84.96000020517657,34
2015-09-19,52,-2.468457512415627,7
2015-09-20,44,-6.5586045026640605,10
2015-09-21,29,49.961772587875004,28
2015-09-22,30,29.66011615354219,29
2015-09-23,19,36.43371623768594,21
2015-09-24,47,18.510963569928123,21
2015-09-25,32,161.66183869750938,35
2015-09-26,44,-20.199795739856256,11
2015-09-27,31,-8.73461036783906,4
2015-09-28,15,11.286390504676566,22
2015-09-29,27,35.41356607715627,32
2015-09-30,62,19.293440887215635,25
2015-10-01,53,79.23138289793125,35
2015-10-02,54,15.670448733945312,18
2015-10-03,23,40.09533973633751,8
2015-10-04,11,-9.980533633390625,8
2015-10-05,25,20.54206483963126,14
2015-10-06,37,18.65262919384532,25
2015-10-07,47,115.53972005089533,25
2015-10-08,60,17.887483368501556,32
2015-10-09,32,63.54422720608281,45
2015-10-10,19,-6.271128197381252,17
2015-10-11,19,38.604465730125014,19
2015-10-12,29,22.834232020885942,17
2015-10-13,53,35.86655795350626,31
2015-10-14,41,72.79042426687344,22
2015-10-15,46,45.640284264393756,11
2015-10-16,31,82.00334215503281,18
