,chartjs/chart.js,highcharts/highcharts,d3/d3
2023-04-27,2,5.84767077103125,0
2023-04-28,1,9.470962777110941,0
2023-04-29,0,-3.9415771466968703,0
2023-04-30,0,-3.258577146528119,0
2023-05-01,0,-1.2954475283093698,0
2023-05-02,0,27.08079506319063,0
2023-05-03,0,10.566802385012501,0
2023-05-04,0,6.285135660117188,0
2023-05-05,0,2.9723095136843742,0
2023-05-06,0,-2.3566327244515612,0
2023-05-07,0,-0.4810363635546848,0
2023-05-08,0,15.879432838714065,0
2023-05-09,0,25.441141808234377,0
2023-05-10,0,18.725894001260937,0
2023-05-11,0,13.357837043723435,0
2023-05-12,0,11.711392654304687,0
2023-05-13,0,-3.072595165953124,0
2023-05-14,0,-0.5447475239656221,0
2023-05-15,0,16.98969225073438,0
2023-05-16,0,24.57638854369844,0
