,sveltejs/svelte,facebook/react,vuejs/core
2020-08-24,0,3.5343774324640633,6
2020-08-25,0,0.2431489581562507,9
2020-08-26,1,2.4263549432375004,9
2020-08-27,2,1.3362285992984377,0
2020-08-28,0,5.3996039054406255,1
2020-08-29,0,0.049178749487499784,2
2020-08-30,0,-0.5925171706234373,1
2020-08-31,1,0.6283890999640629,1
2020-09-01,2,1.6264385141875006,3
2020-09-02,0,2.5348681630906253,9
2020-09-03,0,4.427119990917188,2
2020-09-04,2,5.163280126360937,3
2020-09-05,1,-1.0532430294156252,0
2020-09-06,1,-0.5798444407312497,0
2020-09-07,0,0.631520676214063,0
2020-09-08,0,0.6241995069843758,0
2020-09-09,1,1.631672870182813,0
2020-09-10,13,5.54655679963125,0
2020-09-11,1,2.1212371998140624,0
2020-09-12,0,0.23681660922656245,0
2020-09-13,1,-0.526996877715625,0
2020-09-14,0,3.6890357912500007,11
2020-09-15,10,0.3658259657343753,23
2020-09-16,0,0.5318606169484379,11
2020-09-17,0,1.5912995564328127,1
2020-09-18,4,2.5231993155843755,12
