,containerd/containerd,canonical/lxd,moby/moby
2016-02-17,-0.10464000000000029,20,26.225727185312497
2016-02-18,-1.7897856000000003,15,22.184364751521873
2016-02-19,2.4110438399999996,9,9.096816907024998
2016-02-20,-2.1598627840000004,1,-4.664025455712498
2016-02-21,0.45324359680000004,6,-6.1626235436546875
2016-02-22,0.1360383999999999,3,4.84433384332344
2016-02-23,3.1069132799999997,11,20.162915894410936
2016-02-24,-2.7014159360000005,30,16.380012398967185
2016-02-25,9.3339474944,11,21.52870066010625
2016-02-26,3.6637715455999995,17,2.7007510457968706
2016-02-27,-7.405024256000001,8,0.4829521844859386
2016-02-28,-1.9065788416,0,-2.5960544229531237
2016-02-29,7.013713408,10,41.29836473988125
2016-03-01,-0.4350241792000009,7,35.07727262265156
2016-03-02,-4.4058954752,16,16.814736950521873
2016-03-03,-1.3788146688,4,16.176115005781252
2016-03-04,-0.78145792,1,5.693555130189061
2016-03-05,-0.539208192,0,-13.029915226690626
2016-03-06,-0.3333022720000002,0,-6.310580784371874
2016-03-07,2.81282048,19,5.703715709368751
2016-03-08,-0.9473500160000004,15,15.557363645124997
2016-03-09,0.9202817023999998,10,12.239064152501559
2016-03-10,-1.5305103360000003,19,11.675056439290621
2016-03-11,6.6032,12,27.617860981098435
2016-03-12,-2.414144000000001,1,-4.249257173014065
2016-03-13,-2.1803136,0,-5.848045097359373
2016-03-14,2.26677248,0,21.322961759278126
2016-03-15,1.775343104,28,25.88902471037031
2016-03-16,-0.048833433600000475,5,20.261993606853125
2016-03-17,7.3598348287999995,8,21.745329011292185
2016-03-18,-2.825792614400001,4,11.994620418792188
2016-03-19,-2.069177344,2,-7.502004508207811
2016-03-20,-2.5626527744,3,-2.970009414760936
2016-03-21,9.0086547456,8,26.045163305400003
2016-03-22,4.3921315839999995,6,21.51401350065312
2016-03-23,-0.23178792960000116,17,17.862117014892185
2016-03-24,-3.987000524800001,3,17.118984928079687
2016-03-25,6.0738781184,7,28.726709993515627
2016-03-26,-6.55831296,4,-16.13591353830781
2016-03-27,-2.7103689728,1,-1.240501057867185
2016-03-28,6.7058502656000005,8,30.957773461053122
2016-03-29,0.35983103999999955,3,23.095061966612498
2016-03-30,-1.174513664000001,2,11.631116562778125
2016-03-31,3.0265781247999994,15,23.313336353078128
2016-04-01,-2.529847193600001,7,-14.324808156189064
2016-04-02,-2.3902191616,6,-13.737311483626563
2016-04-03,-1.852890624,5,-7.882159525029687
2016-04-04,4.1729712128,8,6.935892587953125
2016-04-05,0.4559677439999996,7,3.6587701945531226
2016-04-06,3.5988091903999995,8,49.63074588631875
2016-04-07,0.7840345087999987,9,5.257376037209372
2016-04-08,-4.993922252800001,12,23.141441932398436
2016-04-09,-1.4641009664,3,2.033427850617187
2016-04-10,-0.7822145535999998,3,-2.5658873353437475
2016-04-11,0.49831393280000014,3,4.046562961251565
2016-04-12,-0.9577779200000003,0,10.319295208814063
2016-04-13,1.6051189759999998,5,12.778904861785938
2016-04-14,1.5600566271999996,4,22.235110577549996
2016-04-15,-0.1951565824000001,0,26.345057504825
2016-04-16,-1.7458604032000002,0,-10.012631062910941
2016-04-17,2.5080448,0,-11.736133156906249
2016-04-18,3.92857856,4,15.883033235925001
2016-04-19,-3.1395947520000007,2,14.516063962223436
2016-04-20,0.38168545279999977,0,7.5207353394312495
2016-04-21,3.150232576,1,11.239344331721874
2016-04-22,5.3599799296,4,4.487104566868748
2016-04-23,-6.379140505600001,0,-3.9227610540671876
2016-04-24,-1.6063596544,13,-5.266951194164061
2016-04-25,-0.843024896,2,25.788279750175
2016-04-26,15.4493758464,6,5.506172854909373
2016-04-27,-8.976611635200001,6,4.022097894740625
2016-04-28,0.23539322880000002,8,9.240559592620311
2016-04-29,-0.0010348544000002846,4,12.519950025987498
2016-04-30,-2.889173504,0,-4.871117363117188
2016-05-01,-1.0036866048,6,-2.539076747314061
2016-05-02,3.4402688,1,14.418499266342188
2016-05-03,-2.7929062400000007,2,7.740624409318748
2016-05-04,1.222819328,5,13.498153528003126
2016-05-05,-1.6594153472000004,2,6.731764505326563
2016-05-06,2.5473005568000002,1,14.5111755829625
2016-05-07,-2.0599192576000003,2,4.48589691796875
2016-05-08,-0.5197270016,0,-6.815021906712499
2016-05-09,7.73460224,6,11.565540619793751
2016-05-10,-4.975671808,3,1.780207091024998
2016-05-11,-1.0884031488,6,10.143504962829688
2016-05-12,0.48105369600000003,0,22.582689733184374
2016-05-13,1.0754195456,0,-3.060292928634375
2016-05-14,-1.5338050560000003,2,5.629350522670315
2016-05-15,-0.4555478016000001,0,-5.319302902084374
2016-05-16,-0.24900352000000003,0,7.252509176731251
2016-05-17,0.827229184,5,1.820883392789062
2016-05-18,4.2695322624,1,8.656194883639063
2016-05-19,-2.1664358400000006,3,6.271044538909374
2016-05-20,-1.292191232,1,8.132126160310936
2016-05-21,-0.4627827712,0,3.4967975696296882
2016-05-22,-0.2638521343999999,0,2.6449506292062495
2016-05-23,0.8354048000000001,1,13.450609846946875
2016-05-24,-0.7195494400000002,0,31.790676111617188
2016-05-25,1.788277248,6,37.511678979584374
2016-05-26,0.6708707327999996,5,0.9423538806718739
2016-05-27,-0.5264506880000002,4,13.97525452054063
2016-05-28,-0.9833500672000001,0,-11.78463967975781
2016-05-29,-0.31595519999999994,0,-3.539431466660936
2016-05-30,-0.18182143999999995,0,-0.4048034801984368
2016-05-31,0.876853248,10,21.455812217360936
2016-06-01,-0.6907113472000002,17,12.770069099204683
2016-06-02,-0.18328678400000004,13,20.022516028362496
2016-06-03,0.8933897216,11,31.367171055554685
2016-06-04,-0.6609444864,0,-4.620445333570313
2016-06-05,-0.1513500672,13,15.489512806690628
2016-06-06,0.9272448,3,33.59522678449531
2016-06-07,0.3534745599999999,4,26.916969493246874
2016-06-08,-0.7531883520000001,3,14.39605394918594
2016-06-09,4.7987427328,4,11.890057406593751
2016-06-10,-3.1025254400000004,8,16.32048556716719
2016-06-11,-0.666788352,1,-3.2048364996640615
2016-06-12,-0.3281052672,0,0.40973712606093926
2016-06-13,2.8023193600000003,8,19.119632643324998
2016-06-14,-1.9375057920000003,2,77.39721606098593
2016-06-15,0.5373815808,1,17.921170733829683
2016-06-16,1.1588707327999999,11,35.26893415898594
2016-06-17,0.5274982399999999,0,18.181580224626565
2016-06-18,-1.6070543360000002,0,-5.050565346489066
2016-06-19,-0.43586559999999996,0,-3.804392720140619
2016-06-20,-0.24082431999999995,1,9.108575709814062
2016-06-21,-0.16067225599999996,4,24.725230595529688
2016-06-22,1.8823619584,10,4.239268644335937
2016-06-23,-1.2697016320000003,5,11.82847448452656
2016-06-24,-0.2950336512,2,17.466736420151562
2016-06-25,-0.14968483840000002,0,-15.66649734892344
2016-06-26,-0.08420413439999996,0,-7.113004911507812
2016-06-27,1.954304,3,19.50452285990469
2016-06-28,-0.23351040000000012,5,11.331076938409373
2016-06-29,0.1341491199999999,1,19.85967384429687
2016-06-30,0.14731929599999993,2,19.941843793321873
2016-07-01,3.1397958656,2,11.185355519234374
2016-07-02,-2.6552960000000003,0,-1.6320263450249968
2016-07-03,-0.6259584,0,10.775807211560942
2016-07-04,0.6769459200000001,0,-1.0412913069734344
2016-07-05,5.192390656,11,12.9394484294
2016-07-06,-3.8684171264000007,3,4.583518774092187
2016-07-07,-0.8747886592,6,17.981756279149998
2016-07-08,-0.4401441792,8,10.850033901007812
2016-07-09,-0.2743114751999999,0,-10.81828913883125
2016-07-10,-0.18785146880000006,0,-7.176447663982811
2016-07-11,-0.11345664000000005,0,19.98351841090156
2016-07-12,-0.08789299200000006,4,33.208657153210936
2016-07-13,0.9294558207999999,0,30.978760106849997
2016-07-14,1.3489875967999998,0,-0.35842797311718755
2016-07-15,-0.3200000000000003,0,17.69032072509219
2016-07-16,-0.8960000000000001,0,-6.461144256639059
2016-07-17,-0.26559999999999995,0,-10.37838896361406
2016-07-18,-0.14604799999999996,0,18.60255157030469
2016-07-19,-0.09605119999999998,2,34.265164843878125
2016-07-20,-0.06928384000000003,9,24.473234226493748
2016-07-21,-0.05294643200000003,0,7.3907123324921855
2016-07-22,-0.04210821120000004,8,18.829960809000003
2016-07-23,-0.027344486400000027,0,-5.606637487401564
2016-07-24,-0.00850206720000001,0,6.619181110148439
2016-07-25,0.0,1,29.933788686426563
2016-07-26,0.0,9,36.30004434262969
2016-07-27,0.0,0,9.04173435796406
2016-07-28,0.0,2,2.895439069856252
2016-07-29,0.0,0,23.873999295306252
2016-07-30,0.0,0,-13.759109369076565
2016-07-31,0.0,0,-7.684766419329684
2016-08-01,0.0,3,22.27797352568125
2016-08-02,1.0,5,23.226202114424996
2016-08-03,0.3999999999999999,8,16.547078415867183
2016-08-04,-0.7200000000000001,7,4.24667917091875
2016-08-05,-0.176,7,28.703409437714065
2016-08-06,-0.08959999999999996,0,-13.631634719973441
2016-08-07,-0.05644799999999997,4,-12.349729228649995
2016-08-08,-0.03960320000000001,1,22.110492566562503
2016-08-09,-0.029680640000000015,0,6.5303203416046856
2016-08-10,1.9767342079999999,0,24.395144001442187
2016-08-11,-1.2188424192000002,5,24.62672868160937
2016-08-12,-0.2485020672,2,20.644838186245313
2016-08-13,-0.11199999999999999,0,-15.374830628289061
2016-08-14,-0.06719999999999994,0,-11.703910858349996
2016-08-15,0.954304,7,17.413899239139063
2016-08-16,-0.6335104000000001,3,35.24104381004844
2016-08-17,-0.14585088000000002,3,13.923745060937499
2016-08-18,-0.07668070400000002,2,7.042769838767185
2016-08-19,-0.050604134399999987,2,5.177177191231252
2016-08-20,-0.022848000000000004,2,-6.895196901917192
2016-08-21,-0.01675520000000001,0,-6.836378709387496
2016-08-22,-0.012925440000000009,0,15.65952989685469
2016-08-23,-0.01034035200000001,2,17.28303509012656
2016-08-24,-0.00850206720000001,4,5.208216145679685
2016-08-25,0.0,1,25.903372599278125
2016-08-26,7.0,3,22.882245625429686
2016-08-27,-4.200000000000001,0,-13.428933806645311
2016-08-28,-0.84,0,-3.457235137745311
2016-08-29,-0.39199999999999996,0,9.967837605092189
2016-08-30,0.7648000000000001,10,48.80287142270937
2016-08-31,-0.7599360000000002,3,22.969389846942185
2016-09-01,-0.23728640000000006,2,2.534855892185938
2016-09-02,-0.14647808000000007,2,-0.43692397976562347
2016-09-03,-0.10598246400000003,3,-9.805581069720313
2016-09-04,-0.08236247040000007,2,-6.334404037404687
2016-09-05,-0.01675520000000001,2,9.579123171995313
2016-09-06,-0.012925440000000009,0,17.915503863090624
2016-09-07,3.989659648,13,36.04107723888906
2016-09-08,-0.40850206720000015,14,15.194135239296873
2016-09-09,-0.6800000000000002,2,10.61539134913594
2016-09-10,-1.064,0,-12.665071118332811
2016-09-11,-0.36639999999999984,2,-9.921740909517185
2016-09-12,4.785408,6,30.134329849790625
2016-09-13,-3.1463168000000006,8,18.074228622053123
2016-09-14,0.29193983999999995,9,15.208475555604686
2016-09-15,-0.9639674880000001,44,3.5127187249499983
2016-09-16,3.6443855872,37,11.40229740678125
2016-09-17,-2.5975844864000006,14,8.029536735651561
2016-09-18,-0.6058780672,13,-5.076546297060936
2016-09-19,3.6885248,14,38.4188111000875
2016-09-20,6.39714304,5,24.06992929643906
2016-09-21,-5.026827776,2,9.813489581604685
2016-09-22,1.0186388479999997,36,11.31317798681875
2016-09-23,-2.6186038272000003,25,22.124207503223438
2016-09-24,-0.8511534079999998,0,-13.602394388793748
2016-09-25,-0.5082610688,0,-10.754902109660932
2016-09-26,-0.32614656000000003,8,35.928717438506254
2016-09-27,3.757010432,8,14.476487964906248
2016-09-28,0.40973752319999956,5,-5.463830136610937
2016-09-29,-2.4056352768000004,9,19.444916016257814
2016-09-30,1.3764768768,3,3.7484859168171845
2016-10-01,-1.5279062016,11,-6.64288562885625
2016-10-02,-0.4321919999999999,3,-3.959167940418748
2016-10-03,1.7524351999999999,12,14.554546486857813
2016-10-04,-0.36916736000000006,16,8.744137373348435
2016-10-05,0.034166271999999887,5,12.202842489492188
2016-10-06,4.0694602752,7,6.1136647691156245
2016-10-07,-3.2945570816000003,4,6.229654412724999
2016-10-08,-0.7559767039999999,0,-8.353102553760937
2016-10-09,-0.38696253439999995,4,-4.516993029514062
2016-10-10,-0.23345407999999987,1,21.45102162104375
2016-10-11,-0.16460134400000004,15,17.155215826759374
2016-10-12,-0.12404592640000009,6,9.581867616065624
2016-10-13,-0.08346961920000005,1,8.011561056718751
2016-10-14,-0.06020382720000006,15,16.476601448865626
2016-10-15,-0.04251033600000005,0,-3.818075799454686
2016-10-16,0.0,2,-6.285753060987497
2016-10-17,0.0,19,33.17526480927032
2016-10-18,0.0,13,27.630437285128124
2016-10-19,0.0,2,12.335693027759373
2016-10-20,0.0,6,22.793679432621875
2016-10-21,0.0,11,34.13993901731719
2016-10-22,0.0,3,-14.176789925342188
2016-10-23,0.0,0,-16.487679963173434
2016-10-24,0.0,12,11.639833437376565
2016-10-25,0.0,5,40.13735866894375
2016-10-26,0.0,12,2.8632551742499963
2016-10-27,0.0,14,5.777601116990624
2016-10-28,1.0,3,55.59375421666094
2016-10-29,-0.6000000000000001,3,-19.12578180340313
2016-10-30,-0.12,0,-14.36336482149062
2016-10-31,-0.055999999999999994,4,26.41580066672344
2016-11-01,-0.03359999999999997,0,8.787065014171873
2016-11-02,3.977152,0,37.54100701603281
2016-11-03,-2.4167552000000003,2,38.25684004275469
2016-11-04,0.50707456,3,42.02248635607187
2016-11-05,-0.8343403520000001,4,-22.2663712609625
2016-11-06,-0.26290206719999987,1,-15.178676734684366
2016-11-07,3.852608,0,13.246933740907817
2016-11-08,-2.5006208000000005,0,56.78863992747188
2016-11-09,-0.55454976,8,94.0183448677125
2016-11-10,-0.28211660800000005,1,57.61978245435312
2016-11-11,-0.18133370879999994,2,11.237361356693754
2016-11-12,-0.10173235200000003,1,-32.74881651204218
2016-11-13,-0.07552286720000004,0,-8.089882614465619
2016-11-14,-0.051701760000000034,2,13.871896214145316
2016-11-15,-0.04136140800000004,7,8.231067251679686
2016-11-16,1.9659917312,6,14.79107120080625
2016-11-17,-1.2000000000000002,21,25.498873474551555
2016-11-18,-0.24,7,18.20630880094531
2016-11-19,-0.11199999999999999,2,-13.811406908907816
2016-11-20,-0.06719999999999994,8,-8.42530998955312
2016-11-21,-0.04569600000000001,3,39.503231458175
2016-11-22,-0.03351040000000002,9,44.4615204400125
2016-11-23,-0.025850880000000017,12,10.31186207285156
2016-11-24,-0.02068070400000002,4,-8.133931073043748
2016-11-25,-0.01700413440000002,15,-1.4622408461281253
2016-11-26,0.0,5,-2.478311341609377
2016-11-27,0.0,5,-9.5641357541625
2016-11-28,2.0,7,42.95180789509844
2016-11-29,5.8,3,16.25074043534062
2016-11-30,0.5599999999999987,0,28.386345403079687
2016-12-01,16.048,6,-2.424390413989066
2016-12-02,-4.059200000000002,2,20.44842603942344
2016-12-03,-6.360896,1,-8.45793801945625
2016-12-04,-3.7614464,0,-8.648122901660933
2016-12-05,1.3266227200000005,6,13.586705353926565
2016-12-06,1.1337052159999996,12,21.988335314004686
2016-12-07,-2.5219497984000006,4,-0.5450974839515652
2016-12-08,4.1857821695999995,3,18.716766291370313
2016-12-09,3.5560432639999995,3,8.445539480248435
2016-12-10,-6.067899392000001,0,-9.206795175715627
2016-12-11,-1.5684569088,0,-2.388907760284374
2016-12-12,5.2047507456,4,20.498823723628124
2016-12-13,4.8946339839999995,1,17.06052870447656
2016-12-14,5.516891750399999,26,12.724153905098436
2016-12-15,6.128057139199999,33,7.390563029335937
2016-12-16,2.680452300799999,8,15.689818269792188
2016-12-17,-11.445223219200003,0,-8.226338822590627
2016-12-18,-2.2973797375999996,1,-2.15406819766406
2016-12-19,-2.39052544,0,25.79722846324375
2016-12-20,-0.31255347199999983,12,7.8353449254328105
2016-12-21,-1.5263808512000006,10,17.9181919240125
2016-12-22,-0.7826572288000004,3,11.416444362328125
2016-12-23,-0.5169342464000004,15,-14.232252168628126
2016-12-24,-0.3226511360000002,0,-0.504851097323435
2016-12-25,-0.15480238080000014,0,-3.722489396109375
2016-12-26,-0.027095552000000016,0,7.3497138150125005
2016-12-27,0.9785724928,0,27.46202742785625
2016-12-28,-0.6103403520000001,0,5.430762054474997
2016-12-29,-0.12850206720000001,0,20.755249169145312
2016-12-30,-0.055999999999999994,0,-4.826872240387502
2016-12-31,-0.03359999999999997,3,-4.403921394049998
2017-01-01,-0.022848000000000004,0,-5.294619618090623
2017-01-02,-0.01675520000000001,0,6.962283580825
2017-01-03,0.98707456,0,26.020591447865623
2017-01-04,0.38965964799999986,3,16.27341885367656
2017-01-05,0.2714979327999999,0,11.887720180289062
2017-01-06,-0.776,0,5.101294395828125
2017-01-07,-0.20959999999999995,5,-6.085207388604687
2017-01-08,-0.11244799999999996,0,-5.5541059936546855
2017-01-09,1.9267968,1,26.089995339571875
2017-01-10,2.7474713599999996,0,2.521099913596874
2017-01-11,5.319979008,17,5.901723387940624
2017-01-12,15.576232140799998,1,23.085452969098437
2017-01-13,-6.870042419200001,2,7.310353987843749
2017-01-14,-4.356598067200001,5,5.038022003651562
2017-01-15,-4.209702399999999,3,-6.480951203265622
2017-01-16,-0.7332556799999992,0,-1.1561098529265603
2017-01-17,3.310567936,0,23.95737778130156
2017-01-18,5.105635737599999,2,0.3588270795499984
2017-01-19,7.3700042751999995,3,10.655594308259374
2017-01-20,-3.2195076096000026,1,12.276960921260937
2017-01-21,-6.864550195200001,0,-13.017953161775
2017-01-22,-2.1479307264,2,-4.143888552901561
2017-01-23,5.8097603584,5,16.50475119423281
2017-01-24,1.0191636479999993,13,27.79572969199375
2017-01-25,-3.011041587200001,3,0.521151942635937
2017-01-26,17.254183936,2,22.384971706314065
2017-01-27,1.877038387199999,4,19.0370935926625
2017-01-28,-11.064947404800002,2,-11.844992355264061
2017-01-29,-3.9010888703999997,0,-2.093063827587498
2017-01-30,1.1312947200000005,3,16.755202905218752
2017-01-31,-3.000405504,1,6.452333192706249
2017-02-01,0.7811685375999997,2,33.95026034678281
2017-02-02,4.0276220928,1,17.001887247135937
2017-02-03,12.6247520256,5,0.13734276199375017
2017-02-04,-10.438616064000001,5,1.554394570787501
2017-02-05,-3.23133696,0,-11.118019266242186
2017-02-06,3.6334256128,0,17.447073555228126
2017-02-07,6.171180544,0,25.438907648746873
2017-02-08,-4.1739042816000005,4,5.204163045632811
2017-02-09,-1.6859197440000004,6,3.8814805486078114
2017-02-10,11.3964660736,0,6.573301333462499
2017-02-11,-6.497963827200001,3,4.178362746323437
2017-02-12,-4.1599314944,0,3.454884440328126
2017-02-13,-1.5204252671999998,1,16.45707067276094
2017-02-14,1.0846822400000002,35,7.2656442643937496
2017-02-15,8.161127424,39,12.874078248335938
2017-02-16,-2.685009408000001,29,5.573678610293751
2017-02-17,3.0105913343999995,3,13.101312489598438
2017-02-18,-2.5077453824000013,1,-5.3399650279859365
2017-02-19,-2.3957459968,2,-3.742865093421873
2017-02-20,5.226103398399999,10,1.6622102198078128
2017-02-21,19.992005119999998,18,8.860042275085936
2017-02-22,-1.373691904000001,40,5.105141423135937
2017-02-23,-11.783539814400001,43,12.393548536204687
2017-02-24,5.67482624,24,6.3650960406343735
2017-02-25,-1.1218582527999992,10,-10.0428457893125
2017-02-26,-6.7519473664000005,10,-0.8916295999437489
2017-02-27,6.6784753664,27,9.768383716560937
2017-02-28,2.1938034687999997,19,24.2194728647125
2017-03-01,3.5276599295999995,15,4.356177617654687
2017-03-02,-3.8920704000000015,17,15.417863942306251
2017-03-03,0.4891878399999996,14,7.043491508912499
2017-03-04,-5.5264156672,6,-8.050900312904687
2017-03-05,-1.883431936,36,-4.08376944495781
2017-03-06,6.9180317696,8,22.8899153129375
2017-03-07,-0.5095393280000007,14,2.210965663599998
2017-03-08,0.5073743871999987,18,20.31652291625625
2017-03-09,-1.4034208768000003,4,7.975135137267186
2017-03-10,7.8284228608,7,10.087307664135938
2017-03-11,-7.695336448000001,1,-6.2058167618656235
2017-03-12,-1.9552940032,9,-3.488869602968748
2017-03-13,1.98178048,2,25.662617956771875
2017-03-14,0.5307299839999997,2,16.43179098336406
2017-03-15,9.3540609024,6,10.6942899572625
2017-03-16,-2.0452956160000006,4,27.118156601771876
2017-03-17,0.47548876799999995,3,-9.904574749578124
2017-03-18,-3.300594073600001,1,-9.026027805481247
2017-03-19,-2.8715323392,0,-4.648161990464061
2017-03-20,-1.14081792,20,13.250922388542188
2017-03-21,7.2784522240000005,0,7.406631859835935
2017-03-22,26.6835482624,8,24.92715393108125
2017-03-23,-19.533370265600002,1,9.525540594609373
2017-03-24,3.8368700415999992,17,12.681845576790625
2017-03-25,-7.7197053952,1,-11.910932182184375
2017-03-26,-2.4656771071999994,0,3.1838957586250025
2017-03-27,-1.4197817344000003,5,10.889885496254688
2017-03-28,0.035182080000000004,5,34.659594550504686
2017-03-29,0.6812759039999996,3,12.154050569810934
2017-03-30,3.1173699583999994,0,10.424433506995314
2017-03-31,2.3052645375999994,4,4.123463388960936
2017-04-01,-3.447165235200001,17,-9.537715242242186
2017-04-02,-1.7665666048,0,-2.0186974563328093
2017-04-03,7.3135488,2,9.456401112129686
2017-04-04,10.78172416,0,24.166061279642186
2017-04-05,0.14934476799999885,8,3.561485507873435
2017-04-06,-5.185189171200001,0,9.165627657289061
2017-04-07,1.9521862656,0,23.11105480909531
2017-04-08,-6.133861888,0,-8.082768278846874
2017-04-09,-1.9945623551999998,0,-7.455686840467184
2017-04-10,9.8422832128,11,42.27186318772657
2017-04-11,-3.400429056000002,3,29.897932727354686
2017-04-12,3.6774011903999995,2,10.902014928760934
2017-04-13,4.685234892799999,4,-5.667134490962496
2017-04-14,-1.3789622272000006,2,-5.541985487767185
2017-04-15,-3.4601187328000007,11,-4.833109695934375
2017-04-16,-3.8600136704,0,-1.2888446610218747
2017-04-17,0.4864153600000005,5,1.8820244543578122
2017-04-18,-1.154015232,8,1.8615686500359354
2017-04-19,6.4766691328,5,-2.0072638649234404
2017-04-20,1.5232586751999992,10,3.8607585128109356
2017-04-21,3.3942959103999986,21,0.6597083098499992
2017-04-22,-0.9719775232000005,0,-0.29479607938281305
2017-04-23,-5.4876939264,3,-0.39353444843906216
2017-04-24,5.2899037184,6,13.24015552699375
2017-04-25,3.834016255999999,1,6.613548630229687
2017-04-26,-3.8952664064,11,15.333073198764062
2017-04-27,4.2584122368,17,20.331696558326563
2017-04-28,0.7435408383999995,28,13.767064640445312
2017-04-29,-6.020466278400001,1,-8.91981920218906
2017-04-30,-1.8502791168,1,-7.964311217709373
2017-05-01,0.9783687168000001,2,5.301848104271876
2017-05-02,0.14303897599999993,11,10.673103758301561
2017-05-03,8.0746684416,3,5.3075229228218745
2017-05-04,9.3197704192,16,1.548225109129687
2017-05-05,-7.177907097600002,6,21.713487702159377
2017-05-06,1.8667049983999995,0,-11.493925118406253
2017-05-07,-6.050720870400001,4,-5.68646361611406
2017-05-08,8.11055872,3,10.698527033835939
2017-05-09,-2.106051584000001,19,29.47161210359375
2017-05-10,10.038385561599998,5,20.92400147515625
2017-05-11,3.285828505599998,1,18.53936994032344
2017-05-12,7.764545535999998,2,-4.8012517541656266
2017-05-13,-14.584352563200003,0,2.865350307718751
2017-05-14,-2.9561827327999994,0,-3.158844275517188
2017-05-15,6.2503351296,3,30.68850745426719
2017-05-16,10.10236928,9,13.285612672781248
2017-05-17,-4.335288832000002,8,6.2001348924281245
2017-05-18,0.9254794239999988,1,15.851552493071875
2017-05-19,2.844872704,0,8.069138453804687
2017-05-20,-9.237082828800002,1,-12.639887537351562
2017-05-21,-2.8064775168,0,-7.659191951010936
2017-05-22,12.487308288,0,2.2003722661328133
2017-05-23,5.569428684799998,3,5.559072440278123
2017-05-24,13.562167091199997,10,3.4732275972015607
2017-05-25,-8.111894118400002,3,2.892312818656249
2017-05-26,10.386340454399999,14,-3.5683914053390637
2017-05-27,-7.214134476800002,1,0.7776315868921868
2017-05-28,-9.9908155392,1,-1.800850154867188
2017-05-29,-3.59548416,1,2.4802967535359377
