,seaweedfs/seaweedfs,ceph/ceph,minio/minio
2024-09-11,2,19.0,2.8147300351999998
2024-09-12,2,42.0,4.5026609152
2024-09-13,3,11.0,-1.0119917568
2024-09-14,2,7.0,-0.2397893632000001
2024-09-15,1,9.0,0.027367833600000058
2024-09-16,1,22.0,2.2059773952
2024-09-17,4,30.0,-0.11287418879999978
2024-09-18,1,36.0,1.1839314944
2024-09-19,3,28.0,1.1123853312
2024-09-20,0,11.0,0.0921048064000004
2024-09-21,0,3.0,1.3072326656
2024-09-22,0,8.0,0.2261938176
2024-09-23,1,17.0,1.3756619775999999
2024-09-24,1,31.0,3.2259111936
2024-09-25,1,49.0,-1.2272428031999998
2024-09-26,2,37.0,1.4038009855999998
2024-09-27,5,24.0,1.2037655552
2024-09-28,0,3.0,0.1609193472
2024-09-29,5,3.0,0.34282690559999995
2024-09-30,2,20.0,-0.5980950528000001
2024-10-01,2,20.0,1.6447763456
2024-10-02,1,9.0,3.3439808512000004
2024-10-03,6,20.0,-0.14372444159999986
2024-10-04,1,26.0,2.2754063359999996
2024-10-05,0,1.0,-0.03026964479999994
2024-10-06,1,3.0,-0.7297251328000002
2024-10-07,1,32.0,-0.4274586624000002
2024-10-08,0,15.0,-0.3023739904000001
2024-10-09,1,36.0,-0.227119104
2024-10-10,4,57.0,3.8137613312000003
2024-10-11,0,9.0,0.06452592640000032
2024-10-12,0,5.0,-0.5925592064
2024-10-13,1,7.0,4.6762042368
2024-10-14,3,23.0,-0.19486935039999986
2024-10-15,1,55.0,-0.7357440000000004
2024-10-16,1,29.0,-0.42725120000000033
2024-10-17,1,18.0,-0.30413568000000013
2024-10-18,4,25.0,0.7642424320000001
2024-10-19,0,21.0,-0.39194511359999984
2024-10-20,0,0.0,-0.1975317504000001
2024-10-21,0,23.0,-0.13686527999999973
2024-10-22,6,18.0,1.8896655360000003
2024-10-23,1,20.0,0.5619946496000001
2024-10-24,1,28.0,-0.3804288000000001
2024-10-25,5,18.0,0.8070732799999998
2024-10-26,0,5.0,1.670412288
2024-10-27,0,3.0,-0.5771413504
2024-10-28,2,14.0,-0.27439360000000024
2024-10-29,2,28.0,0.8161177599999999
2024-10-30,2,30.0,0.6615618560000001
2024-10-31,3,5.0,2.6091727872
2024-11-01,1,9.0,-0.7982536704
2024-11-02,0,1.0,-0.36984115200000023
2024-11-03,2,7.0,-0.24438077439999997
2024-11-04,2,64.0,1.8282964992
2024-11-05,5,17.0,0.48603648
2024-11-06,3,15.0,1.5473991679999999
2024-11-07,2,24.0,1.3463627776
2024-11-08,1,8.0,-0.7308324863999999
2024-11-09,1,2.0,-0.37808005120000016
2024-11-10,0,2.0,-0.22959360000000012
2024-11-11,0,19.0,2.82744576
2024-11-12,1,11.0,0.26236825600000024
2024-11-13,0,23.0,0.44596254719999995
2024-11-14,1,8.0,0.5009017856
2024-11-15,3,3.0,-0.4825141247999999
2024-11-16,0,0.0,1.7368532991999999
2024-11-17,0,1.0,-0.5684224
2024-11-18,2,10.0,0.7096550399999998
2024-11-19,8,25.0,-0.4020546559999999
2024-11-20,1,4.0,-0.23635128319999993
2024-11-21,13,11.0,0.8571442176
2024-11-22,0,10.0,0.6986853376000001
2024-11-23,0,2.0,-0.3518587904
2024-11-24,2,2.0,-0.177204224
2024-11-25,2,14.0,2.8765345792
2024-11-26,4,25.0,0.32647628800000017
2024-11-27,1,7.0,-0.49843415040000016
2024-11-28,1,32.0,2.7386444799999996
2024-11-29,0,17.0,0.21988556800000014
