,getredash/redash,metabase/metabase,apache/superset
2020-08-25,2.771237376,0,2.099427120439062
2020-08-26,-0.7845751807999999,0,1.8468265630234373
2020-08-27,-0.37226188800000004,1,8.767093558459376
2020-08-28,-0.2565062655999999,2,0.6162451370734363
2020-08-29,-0.15451412479999982,2,-1.3147026542609366
2020-08-30,1.8984532992,0,-1.2382415364624997
2020-08-31,-0.46128639999999993,0,1.4357121285343755
2020-09-01,0.7892198399999999,0,3.1158053379375
2020-09-02,-0.3391631359999998,1,9.44681464750625
2020-09-03,-0.18460805119999998,0,1.1541221562562498
2020-09-04,1.900928,0,0.1219666188968751
2020-09-05,0.5255424000000001,0,-3.1239697893890623
2020-09-06,-0.4193894400000001,0,-1.5960216109453123
2020-09-07,-0.22520422400000004,0,0.9480623230187502
2020-09-08,-0.1570654208,2,-0.3743417822796875
2020-09-09,-0.09905971199999997,0,7.883812716473438
2020-09-10,1.9211370496,0,3.610695240148437
2020-09-11,-0.45428223999999995,13,0.48108464561249953
2020-09-12,-0.20570214400000003,1,0.28488965354062534
2020-09-13,-0.13532641279999993,0,-2.2285781279312493
2020-09-14,0.9203306496,1,17.83718484
2020-09-15,-0.25107199999999996,2,5.492569780218749
2020-09-16,-0.12085760000000009,2,12.78900645551875
2020-09-17,0.91814656,3,-0.5619589803734364
2020-09-18,-0.26237542399999986,4,2.748853081045313
2020-09-19,-0.1304747008,0,-5.932597330942187
2020-09-20,-0.06842880000000004,0,-2.085030690728124
2020-09-21,1.9494732799999999,5,10.598206459051562
2020-09-22,-0.43992371199999986,3,8.424294208953125
2020-09-23,1.8071018496,1,9.112977196139061
2020-09-24,0.48707328000000005,0,4.090492970159374
2020-09-25,-0.4415877120000001,2,-2.220546799298437
2020-09-26,-0.23954135040000013,1,0.06452313074687588
2020-09-27,-0.15605760000000007,0,-4.241542705345312
2020-09-28,0.8814745599999999,4,10.631772649484375
2020-09-29,1.7048309760000002,0,5.387168136314061
2020-09-30,-0.5592209408,0,-1.9959588867453135
2020-10-01,-0.2537021440000001,0,6.934811898990625
2020-10-02,-0.16892641279999995,3,4.484341605837499
2020-10-03,0.8947946496,1,-3.5583216613718758
2020-10-04,0.7284992,0,-2.242024612492187
2020-10-05,-0.33778432,4,1.763880387585938
2020-10-06,0.823758848,2,9.339401470796874
2020-10-07,-0.3228447743999998,9,0.8598256610515618
2020-10-08,-0.16407470080000003,10,-0.051866048873437265
2020-10-09,1.9060351999999998,6,1.800517750146875
2020-10-10,-0.47095551999999996,3,-0.24721112321718763
2020-10-11,-0.2168504320000001,0,-0.5402862896093747
2020-10-12,-0.1432858624,11,4.050285511768751
2020-10-13,-0.0965960704,3,7.047543759704688
2020-10-14,-0.06545971199999996,10,9.530189903381249
2020-10-15,1.9466730496,11,-3.2269804168875007
2020-10-16,0.5661465600000001,15,3.424948197290626
2020-10-17,-0.388775424,0,-4.065097283009375
2020-10-18,-0.20093870080000006,0,-2.0661244389609372
2020-10-19,-0.11520000000000005,11,3.627873059270313
2020-10-20,-0.08467200000000004,7,5.4917698104406245
2020-10-21,-0.06639360000000004,8,5.291446182946874
2020-10-22,-0.05428224000000003,21,16.584553974203125
2020-10-23,-0.04570214399999989,19,0.7076886481937503
2020-10-24,-0.03932641279999987,1,-4.062288507057811
2020-10-25,0.9875306496,1,-2.6052127051296865
2020-10-26,0.8,0,12.56257198125
2020-10-27,-0.28,9,9.849842713671874
2020-10-28,1.8719999999999999,2,4.363248373460937
2020-10-29,0.5184,5,3.8687087319968754
2020-10-30,-0.4191360000000001,7,4.183003290076562
2020-10-31,-0.22196480000000018,1,-1.7467412887796874
2020-11-01,-0.15255552000000008,0,-3.7891483638765617
2020-11-02,0.884013568,4,4.022173050518751
2020-11-03,0.7067493376,4,0.8943688552828117
2020-11-04,0.6532484096,5,8.23640931075781
2020-11-05,0.6262978560000001,9,-2.6027384616625007
2020-11-06,-0.40092641279999996,10,1.5690630830343748
2020-11-07,-0.1996053504000001,2,-1.3799829112328128
2020-11-08,0.8724352,0,-2.3447756906390627
2020-11-09,-0.29649152,8,6.6824704883203125
2020-11-10,0.842720768,4,9.692149600657812
2020-11-11,-0.31221258239999994,5,2.5592764010421876
2020-11-12,-0.1573837824,7,8.267845698898437
2020-11-13,-0.10039306239999995,12,-2.1867792028406248
2020-11-14,-0.06649815039999998,0,-0.9589228710265618
2020-11-15,-0.04246272000000002,0,-2.087080649695312
2020-11-16,-0.03481651199999995,5,2.9056492710343753
2020-11-17,-0.029396070399999974,3,5.109781557124999
2020-11-18,-0.01438771199999994,5,0.006757473684374293
2020-11-19,-0.012469350399999964,11,0.8900106350984371
2020-11-20,1.0,0,1.2127309436843747
2020-11-21,-0.19999999999999996,0,-0.6481451728390626
2020-11-22,0.9199999999999999,0,-1.8937373894781249
2020-11-23,-0.248,5,1.9348087747859377
2020-11-24,0.8863999999999999,7,10.363720362939063
2020-11-25,-0.273536,4,7.521910654710936
2020-11-26,-0.1340288000000001,3,-2.4390672179250004
2020-11-27,-0.09046272000000005,4,-2.234718839993749
2020-11-28,-0.06841651199999996,0,-1.0558658174937499
2020-11-29,-0.05493207039999999,0,-1.5780226739625
2020-11-30,0.9651834880000001,4,15.994960502284375
2020-12-01,-0.22939607039999993,9,-0.8433110352968756
2020-12-02,-0.09438771200000001,3,6.116516536614063
2020-12-03,-0.060469350399999997,4,7.000105506268749
2020-12-04,-0.03360000000000001,3,0.11686825465937467
2020-12-05,-0.025536000000000014,4,2.5633590197859384
2020-12-06,0.9795712,0,-4.419461042498437
2020-12-07,1.78307328,4,-0.32341387948281186
2020-12-08,0.505612288,7,3.7883828212343746
2020-12-09,-0.4204693504000001,16,8.751296303714062
2020-12-10,0.7903999999999999,11,2.8491015561796864
2020-12-11,-0.34073600000000004,9,2.299610586484375
2020-12-12,-0.18510080000000012,0,-1.3453776756375007
2020-12-13,-0.13132032000000007,0,-1.01047072175625
2020-12-14,0.897730048,8,3.7178733848703125
2020-12-15,-0.2837074943999998,8,12.86773307396875
2020-12-16,2.8602447872,7,9.586309437940624
2020-12-17,-0.6773960703999999,8,7.406868941915625
2020-12-18,0.7120122879999998,4,12.07502630333125
2020-12-19,-0.38200535040000005,4,-2.6711593694718747
2020-12-20,-0.2012288000000001,1,-6.530937765426562
2020-12-21,-0.14153472000000009,5,3.4382973842703137
2020-12-22,-0.10927411199999998,9,5.436208942940625
2020-12-23,-0.08878551040000002,5,3.4014002348531243
2020-12-24,-0.06359193599999982,0,-3.595880186225001
2020-12-25,-0.054334771199999896,3,-2.4187343757093753
2020-12-26,-0.01438771199999994,0,-2.3091532000546886
2020-12-27,-0.012469350399999964,0,-1.4284363195156258
2020-12-28,0.0,6,-0.8679006838796876
2020-12-29,0.0,5,-0.6098405173593753
2020-12-30,0.0,2,-0.5007484990359381
2020-12-31,0.0,0,-0.33991999321875066
2021-01-01,0.0,0,-0.1729614263765628
2021-01-02,0.0,0,0.9569564567687499
2021-01-03,0.0,0,-0.3135834132328126
2021-01-04,0.0,4,5.8950000000000005
2021-01-05,3.0,9,7.140499999999999
2021-01-06,0.40000000000000013,9,17.6298375
