,vercel/next.js,insin/nwb,facebook/create-react-app
2021-10-02,-3.7161021785249995,0,0
2021-10-03,-0.6334277018968741,0,0
2021-10-04,3.78202929896875,0,1
2021-10-05,12.796909260440625,0,0
2021-10-06,7.533707352946874,0,0
2021-10-07,-1.9985089137343754,0,0
2021-10-08,1.3239208642812512,0,0
2021-10-09,1.7062950480296877,0,0
2021-10-10,5.932557254871876,0,0
2021-10-11,15.864529710735937,0,0
2021-10-12,-2.8482518320593755,0,1
2021-10-13,11.263369407353126,0,1
2021-10-14,0.7664733098062495,0,0
2021-10-15,9.494404813412501,0,0
2021-10-16,-3.131329884257813,0,0
2021-10-17,1.5681843700093756,0,0
2021-10-18,11.778237679196874,0,0
2021-10-19,2.97865426059375,0,0
2021-10-20,8.909850105267187,0,0
2021-10-21,8.709247321837498,0,0
2021-10-22,6.881166581651563,0,0
2021-10-23,-2.1180623435953123,0,0
2021-10-24,6.413783475696875,0,0
2021-10-25,13.497296275226564,0,0
2021-10-26,30.824643861104686,0,0
2021-10-27,8.860185548120313,0,0
2021-10-28,11.817133282439064,0,0
2021-10-29,-1.4527969642406244,0,0
2021-10-30,1.2269146280421879,0,0
2021-10-31,-7.303069550334374,0,0
2021-11-01,7.3907866781671885,0,1
2021-11-02,9.454232177145311,0,0
2021-11-03,13.95563452972031,0,0
2021-11-04,1.7626562052984358,0,1
2021-11-05,0.20767110827499913,0,0
2021-11-06,-1.9423218382546867,0,0
2021-11-07,-3.9612334994625,0,0
2021-11-08,13.990767120176564,0,0
2021-11-09,15.05229559808281,0,0
2021-11-10,-4.704032832040626,0,0
2021-11-11,17.331600401934374,0,0
2021-11-12,-3.8583993648062513,0,0
2021-11-13,-1.9449423204156249,0,0
2021-11-14,0.7243947445781256,0,0
2021-11-15,17.126333822071874,0,0
2021-11-16,5.589426300503124,0,0
2021-11-17,3.1419954837000006,0,1
2021-11-18,2.100804337551563,0,0
2021-11-19,3.073956589478124,0,0
2021-11-20,-4.691893478696875,0,0
2021-11-21,6.026856156042188,0,0
2021-11-22,2.5072816732421863,0,0
2021-11-23,-0.26234520449062604,0,0
2021-11-24,-0.30980925260625014,0,0
2021-11-25,4.521281337820312,0,0
2021-11-26,10.706094911049998,0,0
2021-11-27,-6.581898972484376,0,0
2021-11-28,0.09634154664062589,0,0
2021-11-29,7.313322503378125,0,0
2021-11-30,10.394042814796874,0,0
2021-12-01,1.3755693653093743,0,1
2021-12-02,2.677217439273438,0,3
2021-12-03,10.911007756693751,0,1
2021-12-04,-1.432300644846876,0,0
2021-12-05,-0.21653539474218597,0,0
2021-12-06,-0.22747782529687388,0,0
2021-12-07,9.367514586395313,0,0
2021-12-08,4.954111026187499,0,1
2021-12-09,0.8629490773828117,0,0
2021-12-10,1.9835661550125003,0,0
2021-12-11,-2.7233362291125003,0,0
2021-12-12,0.9198445189312503,0,0
2021-12-13,8.026075379275,0,0
2021-12-14,4.037862770523437,0,4
2021-12-15,0.9864062303656249,0,0
2021-12-16,12.733514289801562,0,0
2021-12-17,2.734014295829687,0,0
2021-12-18,-1.167644157489062,0,0
2021-12-19,-2.5287131586609366,0,0
2021-12-20,4.910184532721875,0,0
2021-12-21,5.646352573896875,0,0
2021-12-22,2.7411586985484373,0,0
2021-12-23,0.07248045156093763,0,1
2021-12-24,-1.9731222144125002,0,0
2021-12-25,-1.7714202863640627,0,0
2021-12-26,0.1346183363437501,0,0
2021-12-27,-1.7467118146953127,0,0
2021-12-28,0.9715735519093749,0,0
2021-12-29,0.6459000239812493,0,0
2021-12-30,-1.3242412102031256,0,0
2021-12-31,0.36231320030937475,0,0
2022-01-01,4.335485501554688,0,0
2022-01-02,1.1742764092687499,0,0
2022-01-03,7.364160928235938,0,0
2022-01-04,4.535694401034375,0,0
2022-01-05,8.17629926896875,0,0
2022-01-06,1.6732101275031255,0,0
2022-01-07,-3.4491516627156242,0,0
2022-01-08,-1.5182879230156239,0,0
2022-01-09,-1.9005785808109372,0,0
2022-01-10,5.725309919789062,0,0
2022-01-11,1.9776265194109364,0,0
2022-01-12,11.055399474279687,0,6
2022-01-13,2.3736100641999993,0,0
2022-01-14,6.234986387596875,0,0
2022-01-15,-4.511772133145312,0,0
2022-01-16,-0.8343024174984359,0,0
2022-01-17,11.640427858017187,0,0
2022-01-18,-2.680904961109376,0,0
2022-01-19,5.517798541042188,0,0
2022-01-20,0.34401597161718733,0,0
2022-01-21,8.205792106865626,0,0
2022-01-22,-4.5459011890343755,0,0
2022-01-23,0.1627358651734383,0,0
2022-01-24,9.432123983235938,0,0
2022-01-25,0.8791083050656239,0,0
2022-01-26,12.83987678819375,0,0
2022-01-27,20.847994840660938,0,1
2022-01-28,-2.565513200423439,0,0
2022-01-29,-6.596355528601561,0,0
2022-01-30,-2.2872038468093736,0,0
2022-01-31,5.701319726470313,0,0
2022-02-01,12.096081354114062,0,0
2022-02-02,9.2959561868625,0,0
2022-02-03,1.377718658087499,0,0
2022-02-04,10.913234579354688,0,0
2022-02-05,4.9995102298406255,0,0
2022-02-06,19.741423504139064,0,0
2022-02-07,1.5404037769859364,0,0
2022-02-08,7.118766906393752,0,0
2022-02-09,-0.28047668286093597,0,0
2022-02-10,7.731916027526564,0,0
2022-02-11,5.687209804885937,0,0
2022-02-12,-6.212727016609374,0,0
2022-02-13,0.3426195370906253,0,0
2022-02-14,5.756805150303124,0,0
2022-02-15,7.655846616012498,0,0
2022-02-16,12.699570242224999,0,0
2022-02-17,13.503149739885938,0,0
2022-02-18,12.802827705671874,0,0
2022-02-19,-8.346240109459375,0,1
2022-02-20,-6.92904797878906,0,0
2022-02-21,9.963384873457812,0,0
2022-02-22,-0.07262919631875242,0,0
2022-02-23,1.2697671072203125,0,0
2022-02-24,4.710658883178124,0,0
2022-02-25,11.101294229734375,0,0
2022-02-26,-4.033009801729689,0,0
2022-02-27,-4.78462010965,0,0
2022-02-28,5.476131727068751,0,0
2022-03-01,5.864094011531249,0,0
2022-03-02,11.82729140613125,0,1
2022-03-03,-3.536449309989063,0,0
2022-03-04,-1.5705481640359373,0,0
2022-03-05,-1.4524544123437506,0,0
2022-03-06,-0.613636792020313,0,0
2022-03-07,7.90680528206875,0,0
2022-03-08,8.719270365875,0,0
2022-03-09,1.078682672731249,0,0
2022-03-10,4.24882450015625,0,0
2022-03-11,8.932576061729687,0,0
2022-03-12,-3.5672550757281254,0,0
2022-03-13,-1.9162275957296862,0,0
2022-03-14,8.131351540003125,0,0
2022-03-15,3.886398159628124,0,0
2022-03-16,5.80496887096875,0,0
2022-03-17,6.146745321864062,0,0
2022-03-18,8.635053236479688,0,0
2022-03-19,-5.550843550064063,0,0
2022-03-20,-3.1300717205562485,0,0
2022-03-21,9.298065803020313,0,0
2022-03-22,3.588403837862499,0,0
2022-03-23,1.6741628922984377,0,2
2022-03-24,6.267802173982812,0,1
2022-03-25,0.24697077200156237,0,0
2022-03-26,0.44804737972187425,0,0
2022-03-27,-0.8669520057734372,0,0
2022-03-28,12.08811215926875,0,0
2022-03-29,-2.2180832656703133,0,0
2022-03-30,16.972684186565626,0,0
2022-03-31,19.53680832729531,0,0
2022-04-01,6.965526017948436,0,0
2022-04-02,-10.905260552404686,0,0
2022-04-03,-5.1902623219749975,0,0
2022-04-04,12.627794977289064,0,1
2022-04-05,11.761117301317187,0,0
2022-04-06,11.738090285695312,0,0
2022-04-07,-0.6078847575093747,0,0
2022-04-08,2.9319120514234385,0,2
2022-04-09,-6.520104689065626,0,0
2022-04-10,-4.088675901423437,0,0
2022-04-11,19.4690969825,0,1
2022-04-12,6.498396217999998,0,2
2022-04-13,7.6730111459781245,0,1
2022-04-14,4.249121621498437,0,0
2022-04-15,6.968095280704688,0,0
2022-04-16,0.5972817094999989,0,0
2022-04-17,-5.81437698732656,0,0
2022-04-18,-0.9149928732328112,0,0
2022-04-19,5.464558574906249,0,0
2022-04-20,0.975280314893749,0,0
2022-04-21,6.715419087007811,0,0
2022-04-22,4.466673451571874,0,0
2022-04-23,-4.571254699760938,0,0
2022-04-24,-0.9483987606328119,0,0
2022-04-25,28.67536398038906,0,0
2022-04-26,5.330438047720312,0,0
2022-04-27,18.93516117941094,0,0
2022-04-28,10.306605094060938,0,1
2022-04-29,-3.5654759638187485,0,0
2022-04-30,-3.7186314619671847,0,0
2022-05-01,-3.324906134093749,0,0
2022-05-02,7.278089366985938,0,0
2022-05-03,4.267946173799999,0,0
2022-05-04,-3.9481715309671888,0,0
2022-05-05,4.654483510087499,0,0
2022-05-06,-3.2731305823781263,0,0
2022-05-07,0.8581315885046874,0,0
2022-05-08,-0.9307867241734376,0,0
2022-05-09,1.8112527610390625,0,0
2022-05-10,4.494549310364063,0,0
2022-05-11,3.536865073034374,0,0
2022-05-12,6.313569115392188,0,0
2022-05-13,6.313730811910937,0,0
2022-05-14,-2.4429134726265627,0,0
2022-05-15,-2.3608909410281242,0,0
2022-05-16,2.7959510310375006,0,0
2022-05-17,26.091169352721874,0,0
2022-05-18,-5.262890461540627,0,1
2022-05-19,9.37629361501094,0,0
2022-05-20,-2.5132564090359377,0,0
2022-05-21,-2.0764444504999995,0,0
2022-05-22,27.287390967892186,0,0
2022-05-23,15.509902912285938,0,0
2022-05-24,1.0607515016890634,0,0
2022-05-25,-5.120929908617187,0,0
2022-05-26,5.215235763670314,0,0
2022-05-27,4.565587976101563,0,0
2022-05-28,-6.5839350910703125,0,0
2022-05-29,15.777298009789064,0,0
2022-05-30,1.179741824317185,0,0
2022-05-31,2.770343692110936,0,0
2022-06-01,2.4000115892453113,0,0
2022-06-02,2.0456207459125,0,0
2022-06-03,-1.4452358148515625,0,0
2022-06-04,-2.1124235837312497,0,1
2022-06-05,-1.9454967755593748,0,0
2022-06-06,13.909718638954686,0,0
2022-06-07,0.7480520676874987,0,0
2022-06-08,15.309830336265625,0,0
2022-06-09,-1.3101092232187508,0,0
2022-06-10,3.3395244767796886,0,0
2022-06-11,-1.6150310829249994,0,0
2022-06-12,-3.0503299102124988,0,0
2022-06-13,14.35963153926875,0,0
2022-06-14,10.121566702267186,0,0
2022-06-15,2.756784608415625,0,0
2022-06-16,8.989609593307812,0,0
2022-06-17,-1.325526945765624,0,14
2022-06-18,-2.959591051020312,0,0
2022-06-19,2.865478727592188,0,0
2022-06-20,12.410718564053125,0,1
2022-06-21,8.367987760501562,0,0
2022-06-22,4.588124728776561,0,0
2022-06-23,12.166357423120314,0,2
2022-06-24,25.186207232439063,0,0
2022-06-25,-10.069653737834376,0,0
2022-06-26,4.96617387832344,0,0
2022-06-27,38.45623203919219,0,0
2022-06-28,10.266451829854688,0,0
2022-06-29,23.15347144804219,0,0
2022-06-30,0.8700786578218782,0,2
2022-07-01,-12.77352835108906,0,0
2022-07-02,-6.2713551827031235,0,0
2022-07-03,-5.8283353932265625,0,1
2022-07-04,1.3338262371328122,0,0
2022-07-05,12.76810175123906,0,6
2022-07-06,19.354817479354686,0,0
2022-07-07,0.7267437593734343,0,0
2022-07-08,18.814842759859374,0,0
2022-07-09,-3.745281011935937,0,0
2022-07-10,-6.32003733874531,0,0
2022-07-11,23.845294376035937,0,0
2022-07-12,8.941647958673435,0,0
2022-07-13,89.14163424132188,0,0
2022-07-14,-16.16566546637813,0,0
2022-07-15,-7.40571731597187,0,0
2022-07-16,-10.553109380214059,0,0
2022-07-17,-8.671823331409374,0,0
2022-07-18,45.508841546123435,0,0
2022-07-19,7.703421026081248,0,0
2022-07-20,11.425854815420312,0,0
2022-07-21,5.5363597412828085,0,0
2022-07-22,3.2418026694234356,0,0
2022-07-23,-12.087678540109374,0,0
2022-07-24,-6.13003286283906,0,0
2022-07-25,6.971022495303126,0,0
2022-07-26,7.743725387454685,0,0
2022-07-27,14.339546416206247,0,0
2022-07-28,6.022003209528123,0,0
2022-07-29,2.9382772168890625,0,0
2022-07-30,-5.668894759151563,0,0
2022-07-31,2.781669558060938,0,0
2022-08-01,7.539011397501563,0,0
2022-08-02,5.030220291829687,0,0
2022-08-03,7.819205580971874,0,0
2022-08-04,8.862198699648436,0,0
2022-08-05,3.9525156643796873,0,0
2022-08-06,-5.126247314160937,0,0
2022-08-07,3.085895575176563,0,0
2022-08-08,16.689354867426562,0,0
2022-08-09,7.462378403684372,0,0
2022-08-10,8.559910508035937,0,0
2022-08-11,12.069462673471875,0,0
2022-08-12,9.587220470242187,0,0
2022-08-13,-8.698042064160937,0,0
2022-08-14,-4.530220937323436,0,0
2022-08-15,5.436361841176563,0,0
2022-08-16,11.914957746543749,0,0
2022-08-17,-2.7357619286375012,0,0
2022-08-18,1.1228571882609373,0,0
2022-08-19,-4.3238000432843755,0,0
2022-08-20,0.8521928105499992,0,0
2022-08-21,3.898955499314062,0,0
2022-08-22,20.279909064270313,0,0
2022-08-23,14.911945653378124,0,0
2022-08-24,11.974805035890626,0,0
2022-08-25,0.256237982465624,0,0
2022-08-26,17.08034002949375,0,0
2022-08-27,-10.45544174189531,0,0
2022-08-28,0.5504446034546895,0,0
2022-08-29,5.798298309709375,0,0
2022-08-30,7.678572497495312,0,0
2022-08-31,2.5480177337875,0,0
2022-09-01,-0.4535341131968753,0,0
2022-09-02,-0.8798816980421877,0,0
2022-09-03,-1.6252566797000005,0,0
2022-09-04,-2.5260846938343757,0,0
2022-09-05,9.764435683675,0,0
2022-09-06,15.881592662432812,0,0
2022-09-07,9.338763490971875,0,0
2022-09-08,31.924176438335937,0,1
2022-09-09,-5.376353769170315,0,0
2022-09-10,-10.13067566020781,0,0
2022-09-11,-4.355425090210936,0,0
2022-09-12,12.090860646035939,0,0
2022-09-13,7.413419961829686,0,0
2022-09-14,6.6414189491281235,0,0
2022-09-15,7.328467209079687,0,0
2022-09-16,9.956202913168749,0,0
2022-09-17,-10.10530618946719,0,0
2022-09-18,0.46389013068906415,0,0
2022-09-19,27.612690215734375,0,0
2022-09-20,2.7352055747671855,0,0
2022-09-21,12.165476980540625,0,0
2022-09-22,11.532632782523438,0,0
2022-09-23,2.645731882007812,0,0
2022-09-24,-7.412882042771875,0,0
2022-09-25,-4.270737570173436,0,0
2022-09-26,11.579687718671876,0,0
2022-09-27,24.152986666085937,0,0
2022-09-28,22.409368915065624,0,0
2022-09-29,14.380245048914063,0,0
2022-09-30,20.295758229518754,0,0
2022-10-01,-0.9117268020890634,0,0
2022-10-02,-6.188187696289059,0,0
2022-10-03,0.07272584677031446,0,0
2022-10-04,3.9557216452843758,0,0
2022-10-05,0.6218676092749984,0,0
2022-10-06,16.728437074237497,0,0
2022-10-07,6.935457250134373,0,0
2022-10-08,-9.275317158045315,0,0
2022-10-09,-2.043322256395312,0,0
2022-10-10,17.294495877684376,0,0
2022-10-11,21.608218592731248,0,0
2022-10-12,-0.6068355002812496,0,0
