,golang/go,pote/gpm,masterminds/glide
2016-07-28,1.0034067373859374,0,3
2016-07-29,0.20133057819531253,0,0
2016-07-30,-0.5959999050687493,0,1
2016-07-31,-0.3642057268374992,0,0
2016-08-01,0.7313510381984383,0,0
2016-08-02,9.687739214448438,0,5
2016-08-03,-0.21676091666093789,0,2
2016-08-04,4.28068652265,0,1
2016-08-05,3.0855117675749995,0,4
2016-08-06,1.0973922319125005,0,0
2016-08-07,0.27410913496406275,0,0
2016-08-08,1.4338569287500005,0,3
