,plotly/plotly.js,highcharts/highcharts,apache/echarts
2023-04-15,3,-4.149664972800002,0.0
2023-04-16,1,5.951679897599998,0.0
2023-04-17,11,35.2686208,1.0
2023-04-18,1,39.099589120000005,2.0
2023-04-19,0,27.616102912000002,4.0
2023-04-20,1,5.7143809023999985,4.0
2023-04-21,3,13.360280473599998,3.0
2023-04-22,0,-6.392335257600003,0.0
2023-04-23,0,-2.1850187776000034,1.0
2023-04-24,3,47.367427379199995,0.0
2023-04-25,5,19.571631616000005,4.0
2023-04-26,9,9.131021824000001,0.0
2023-04-27,11,0.3075082240000011,1.0
2023-04-28,1,5.4170047488,1.0
2023-04-29,0,-7.619483340799999,0.0
2023-04-30,0,-5.339404902400002,0.0
2023-05-01,3,-2.639857254400002,0.0
2023-05-02,13,25.981553049600002,0.0
2023-05-03,2,6.854629478400005,0.0
2023-05-04,0,3.2982522880000014,1.0
2023-05-05,3,0.6137657343999994,0.0
2023-05-06,0,-4.1147799551999995,1.0
2023-05-07,0,-1.426400768000001,0.0
2023-05-08,7,15.1711287296,0.0
2023-05-09,1,23.251345408,0.0
2023-05-10,4,14.950882201600002,0.0
2023-05-11,5,9.4411331584,2.0
2023-05-12,31,8.186786304,0.0
2023-05-13,2,-6.350360576000001,0.0
2023-05-14,4,-2.2708404224000027,2.0
2023-05-15,4,15.685723647999998,2.0
2023-05-16,0,21.7938809856,0.0
2023-05-17,8,2.9699561472000013,0.0
2023-05-18,5,0.04366305280000038,0.0
2023-05-19,6,1.7694978048000003,0.0
2023-05-20,0,-4.474420019199999,0.0
2023-05-21,0,-2.6501059584000006,0.0
2023-05-22,0,56.187509145599996,0.0
2023-05-23,2,23.968649011200004,1.0
2023-05-24,4,38.7953521664,1.0
2023-05-25,1,-1.9272829952000023,0.0
2023-05-26,1,26.746366771199995,0.0
2023-05-27,0,-13.208287436800001,0.0
2023-05-28,0,-7.924187852800005,0.0
2023-05-29,4,-1.4734873600000036,0.0
2023-05-30,6,13.969086464000002,0.0
2023-05-31,8,10.433842892800005,1.0
2023-06-01,7,3.4227418112000034,0.0
2023-06-02,7,6.785733939200002,0.0
2023-06-03,3,-3.8352440319999985,0.0
2023-06-04,0,-3.6279222272000005,0.0
2023-06-05,6,20.9184285696,0.0
2023-06-06,8,9.839427072000001,0.0
2023-06-07,6,24.7081903104,3.0
2023-06-08,2,-2.5827367935999987,6.0
2023-06-09,5,-3.064418099200002,0.0
2023-06-10,0,-3.130984550400001,0.0
2023-06-11,0,-1.8869153792000004,0.0
2023-06-12,2,6.808069939199999,0.0
2023-06-13,0,8.557410304000001,3.0
2023-06-14,0,11.537063628800002,2.0
2023-06-15,0,28.523561881600003,0.0
2023-06-16,0,23.457591193600003,0.0
2023-06-17,0,-9.888828108800002,0.0
2023-06-18,0,-4.568613683200004,0.0
2023-06-19,0,16.1606808576,0.0
2023-06-20,0,32.2230358016,0.0
2023-06-21,2,-2.5745714175999996,0.0
2023-06-22,0,26.431369523199997,0.0
2023-06-23,1,25.642761625600002,0.0
2023-06-24,0,-13.309227929599999,0.0
2023-06-25,0,-5.741682995200003,0.0
2023-06-26,0,30.489661337599998,4.0
2023-06-27,3,11.664351129600002,6.0
2023-06-28,10,33.149740544,1.0
2023-06-29,7,37.9792318464,8.0
